"year","K_ME_gross_real","K_NRC_gross_real","K_ME_NRC_component_gross_real","s_ME_over_ME_NRC_gross_real","IG_ME_real","IG_NRC_real","IG_ME_NRC_component_real","phi_ME_over_ME_NRC_real","K_ME_gross_cc","K_NRC_gross_cc","K_ME_NRC_component_gross_cc","s_ME_over_ME_NRC_gross_cc","IG_ME_cc","IG_NRC_cc","IG_ME_NRC_component_cc","phi_ME_over_ME_NRC_cc","pK_ME","pK_NRC","pK_relative_ME_NRC","K_IP_gross_real","K_IP_gross_cc","sector_target","composition_basis","composition_tier","direct_sector_asset_split","capacity_register","profitability_register","notes"
1967,295909.934161789,5171801.26269823,5467711.19686002,0.0541195252470034,30147.3241465097,312230.443345438,342377.767491948,0.0880528089406936,45897.1033520639,509162.390799275,555059.494151339,0.0826886195726433,4676,30739,35415,0.132034448679938,0.155104976391126,0.0984497208876961,1.575474008383,696501.690210082,114387.838269637,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1968,303540.502865364,5348067.82649869,5651608.32936405,0.0537086940877093,27357.8976476939,312366.597029361,339724.494677055,0.0805296588157429,48585.7458480357,558268.551365789,606854.297213825,0.0800616327034371,4379,32607,36986,0.118396149894555,0.160063468925549,0.104386961698517,1.5333664886984,739714.202515919,127440.743704237,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1969,311169.177998671,5538837.5723724,5850006.75037107,0.0531912511005108,27864.7086576651,331508.372886833,359373.081544498,0.0775369945292212,51782.0407206347,614035.228883182,665817.269603817,0.0777721502349236,4637,36751,41388,0.112037305499179,0.166411214162271,0.110859945044422,1.50109414266433,783500.40587207,141061.833751909,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1970,319416.224044527,5722693.96694781,6042110.19099234,0.0528650113863725,28991.6579124332,329615.278058894,358606.935971327,0.0808452235702191,55583.3976508655,677142.489915225,732725.88756609,0.0758583784114656,5045,39002,44047,0.114536744840738,0.17401557424684,0.118325825883081,1.47064745120635,813823.620389956,154233.002334421,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1971,327436.275504571,5894200.70078836,6221636.97629293,0.0526286372464742,29314.4663963461,322103.943497071,351418.409893417,0.0834175602958223,58954.1231536297,756245.421017937,815199.544171567,0.0723186409697283,5278,41327,46605,0.113249651324965,0.180047623198691,0.128303303434643,1.40329686281543,826703.280143316,165002.354529091,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1972,338516.811908711,6076788.31025877,6415305.12216748,0.0527670633683499,32909.6214377783,337698.154228003,370607.775665781,0.0887990581920672,62149.562595835,827325.87032094,889475.432916775,0.0698721519401988,6042,45976,52018,0.11615210119574,0.183593725361549,0.136145251089997,1.34851361976766,849843.12238953,176375.347703239,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1973,356665.039915061,6274206.1881506,6630871.22806566,0.05378856377205,40716.0154669307,357333.359740744,398049.375207675,0.102288856616564,69736.9413534571,938725.356290456,1008462.29764391,0.0691517585896713,7961,53463,61424,0.129607319614483,0.195525026422732,0.149616593420746,1.30684051783537,879537.47363826,194653.023394475,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1974,369096.114991796,6443145.12885001,6812241.24384181,0.0541813041817119,36208.744404406,334049.629861265,370258.374265671,0.0977931815214669,86675.8656617033,1134750.88829745,1221426.75395915,0.070962802624677,8503,58832,67335,0.126279052498701,0.234832776995308,0.176117542846653,1.33338663031302,919717.562148544,234215.853447461,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1975,383561.879326354,6595712.95541098,6979274.83473733,0.0549572682561926,39072.1720006771,322124.277320184,361196.449320861,0.108174297045673,98314.7858119294,1224711.72394704,1323026.50975897,0.0743105184111847,10015,59813,69828,0.143423841438964,0.256320534211061,0.185682993214906,1.38042009003162,944552.128143329,259733.867108658,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1976,396275.511868537,6741317.8526317,7137593.36450024,0.0555194855789159,38284.4244972738,319176.29078417,357460.715281444,0.107101068342939,109760.185324275,1333325.58115573,1443085.76648,0.0760593638117598,10604,63128,73732,0.143818152226984,0.276979480278073,0.197784114367968,1.40041317859717,967335.654147938,282472.823012218,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1977,409606.076925922,6898295.05049076,7307901.12741668,0.0560497562548053,39748.9325152877,334380.299244101,374129.231759389,0.106243856777412,122359.576714364,1473648.45704303,1596008.03375739,0.076666015537716,11874,71432,83306,0.142534751398459,0.298725003380486,0.2136250256414,1.39836146295864,997118.169638755,313870.518534342,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1978,423189.673532127,7098013.49514341,7521203.16867554,0.0562662201833127,40890.6684012662,381252.524928716,422143.193329982,0.0968644503745502,137148.88440107,1666481.51663409,1803630.40103516,0.0760404594657287,13252,89511,102763,0.128956920292323,0.324083721741991,0.234781395917932,1.38036372292153,1038100.10380485,354409.703133516,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1979,437200.025674334,7341036.05408452,7778236.07975885,0.056208119834785,42222.9970443482,429812.387760679,472035.384805027,0.0894487964324714,160102.012414616,1921885.23529901,2081987.24771363,0.0768986518003101,15462,112525,127987,0.120809144678756,0.366198543029993,0.261800271942498,1.39877067473186,1076389.04036051,407607.85992171,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1980,440404.190232091,7600933.13180628,8041337.32203837,0.0547675308962732,32350.8329360469,453082.237039771,485433.069975818,0.0666432407204117,180036.953834646,2191506.56687539,2371543.52071004,0.0759155175785023,13225,130633,143858,0.0919309318911705,0.408799366190787,0.288320727057179,1.41786326069341,1113894.96201777,467786.678772732,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1981,441606.413485984,7907642.96114375,8349249.37462973,0.0528917503443917,30562.5026026991,506734.385437632,537296.888040331,0.0568819646697916,201813.210696104,2504275.93545379,2706089.14614989,0.0745774436083287,13967,160478,174445,0.08006535011035,0.456997916092334,0.316690567310537,1.44304239931534,1161603.92479314,521104.553261668,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1982,433946.081975173,8220269.63380524,8654215.71578041,0.0501427392413965,21780.0960549212,520722.540060013,542502.636114934,0.040147447413153,212389.569916985,2685498.09436566,2897887.66428265,0.0732911674026401,10660,170116,180776,0.0589680046023808,0.4894376945409,0.326692214975741,1.49816148688221,1177421.28766438,551229.354229522,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1983,425234.843614469,8454945.64727632,8880180.49089079,0.0478858334074033,20218.5004376409,450998.898571212,471217.399008853,0.04290694800355,214042.333001498,2770716.82647634,2984759.15947784,0.0717117601672569,10177,147794,157971,0.0644232169195612,0.503350880614936,0.327703682798825,1.53599396966173,1175778.26695351,561976.199529866,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1984,418770.429071918,8745731.87823994,9164502.30731186,0.0456948359037243,21884.5750317467,513284.800628789,535169.375660536,0.0408928014700683,214010.48327172,2951827.29002294,3165837.77329466,0.067599952555055,11184,173242,184426,0.0606422087991932,0.511044879042706,0.337516325805427,1.51413380618902,1212472.09359821,592736.525646578,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1985,408476.722225107,9082999.25748147,9491475.97970658,0.0430361645647587,17624.3217579831,567418.218142586,585042.539900569,0.030124855127592,211767.117181701,3118919.20058685,3330686.31776855,0.0635806248255699,9137,194840,203977,0.0447942660201886,0.518431297695829,0.343379880606933,1.5097893818924,1260649.48786065,633777.417459503,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1986,396978.42294783,9346623.72456702,9743602.14751485,0.0407424704886048,15733.4822043974,502650.763335054,518384.245539451,0.0303510037964686,213155.210874167,3257860.09390277,3471015.30477694,0.0614100463863744,8448,175204,183652,0.0460000435606473,0.536944071900299,0.348560099337228,1.54046338901462,1278391.36270851,665027.258723366,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1987,385410.02561578,9590949.62640989,9976359.65202567,0.0386323307357432,14896.8308644721,490289.684068321,505186.514932793,0.0294877840641765,211968.865633085,3444970.23033999,3656939.09597307,0.0579634661858327,8193,176107,184300,0.0444546934346175,0.549982749655815,0.359189690753232,1.53117632218921,1287104.2582178,694314.685218208,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1988,378896.373517162,9822632.86468168,10201529.2381988,0.0371411348897,19180.3496091,484076.649493106,503256.999102206,0.0381124348857882,216014.406872147,3676552.84078814,3892567.24766029,0.0554940719397943,10935,181187,192122,0.0569169590156255,0.57011473840977,0.374294030066783,1.52317347489632,1298189.93797693,725972.70140385,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1989,375305.657678805,10055379.7167316,10430685.3744104,0.0359809201607732,21669.0423961208,491237.190594144,512906.232990265,0.0422475708080001,221538.84696949,3901322.9610188,4122861.80798829,0.0537342402649163,12791,190592,203383,0.0628911954293132,0.590289121511427,0.387983653618493,1.52142781276002,1337014.43396286,770615.808200225,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1990,372524.43971704,10303128.3454328,10675652.7851498,0.0348947691737626,22239.1592168215,512363.884404717,534603.043621539,0.041599387587036,228464.609824709,4104187.76561692,4332652.37544163,0.052730888616796,13639,204097,217736,0.0626400778924937,0.613287573825343,0.398343845482254,1.53959344616676,1376039.41219621,819755.718609876,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1991,366513.945234258,10483006.038044,10849519.9832783,0.0337815816551465,18824.4681650207,451012.649069902,469837.117234923,0.0400659451424488,232979.005315144,4173583.71451235,4406562.71982749,0.0528709155248934,11966,179561,191527,0.0624768309428958,0.63566204872842,0.398128523380217,1.59662523883363,1410081.73390061,851529.216281766,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1992,358257.304414336,10612305.9728784,10970563.2772927,0.0326562360891596,16177.6221956955,405168.514782962,421346.136978658,0.0383950884460463,234274.479744477,4315238.15363648,4549512.63338096,0.0514944123960761,10579,164752,175331,0.0603373048690762,0.653927992138106,0.406625870443692,1.60818098323299,1440478.98188609,886003.569751634,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1993,354229.505865774,10744214.7576333,11098444.2634991,0.0319170414749728,19856.0217457273,411179.994567519,431036.016313246,0.0460658065550081,237573.990904276,4528154.30803762,4765728.2989419,0.0498505109821353,13317,173292,186609,0.0713631175345241,0.670678153485888,0.42145046522088,1.5913570130582,1460065.82777365,916229.943573199,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1994,353614.692277337,10871825.4993252,11225440.1916025,0.0315011871464842,23000.4868026143,410353.235313821,433353.722116435,0.0530755492078927,242636.041637458,4775378.9137967,5018014.95543416,0.0483529929249613,15782,180245,196027,0.0805093175940049,0.686159390252825,0.439243521163313,1.56213889833951,1499080.54843605,970815.164015318,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1995,354966.086228202,11036489.5384576,11391455.6246858,0.0311607311587972,24925.7067693539,450764.710167204,475690.416936558,0.0523990096960019,250171.009972627,4997658.85345002,5247829.86342265,0.0476713263355426,17567,204120,221687,0.0792423552125294,0.704774398678179,0.452830479840103,1.55637579636212,1574260.3403585,1045118.78282042,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1996,357207.610273036,11229836.0478195,11587043.6580925,0.0308281923166448,25905.9297933811,483780.444584476,509686.374377857,0.0508271970680065,254979.581194444,5225102.48843806,5480082.0696325,0.0465284238364596,18492,225097,243589,0.0759147580555772,0.713813406717587,0.465287513209299,1.53413402778444,1670660.35531873,1124823.00649544,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1997,364519.45146437,11449048.0335936,11813567.485058,0.0308560011127393,31125.6818762027,514733.987032535,545859.668908738,0.0570213988119474,261394.246366863,5540399.50243181,5801793.74879867,0.0450540397822635,22320,249089,271409,0.082237508704575,0.717092723904786,0.483917919304318,1.48184784092245,1761789.03936027,1205132.65438242,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1998,370564.361973803,11692575.489909,12063139.8518828,0.0307187321479959,30346.207273725,544818.194041564,575164.401315289,0.0527609274919121,268793.482565774,5862188.5795998,6130982.06216557,0.0438418315108936,22012,273150,295162,0.0745759955549834,0.72536247450794,0.501359908658192,1.44678994467119,1846436.73936204,1287503.68835363,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1999,369423.713189601,11928778.5501342,12298202.2633238,0.0300388386269521,23563.6420140514,543902.415222792,567466.057236843,0.0415243197607089,270706.847941461,6174316.25559861,6445023.10354007,0.0420024635431903,17267,281523,298790,0.0577897519997323,0.732781460085983,0.517598363457686,1.41573372680474,1909067.2832005,1356247.93914718,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
2000,369627.989799317,12197756.4409502,12567384.4307495,0.0294116879957075,24832.5241556893,582893.11581955,607725.639975239,0.0408614060724854,272392.454787073,6584459.7538352,6856852.20862227,0.0397255834746661,18300,314651,332951,0.0549630426098735,0.736936764272002,0.539809085852043,1.3651803639222,1980384.15783232,1432848.16961756,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
2001,370799.664933767,12455881.8583996,12826681.5233334,0.0289084643022621,25813.5411210712,579119.008000697,604932.549121768,0.0426717675525096,276345.036139691,7015672.61991049,7292017.65605018,0.0378969236189942,19238,326184,345422,0.0556941943477833,0.745267761202136,0.563241743913899,1.32317565105058,2031606.0018267,1479856.53363539,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
2002,374676.017733063,12604657.2469108,12979333.2646439,0.028867123610555,28596.3304615467,476561.75320596,505158.083667507,0.0566086763453017,282130.558698603,7360483.36302883,7642613.92172743,0.0369154534807162,21533,278288,299821,0.0718195189796579,0.752998711808682,0.583949505238054,1.28949285007393,2021785.53554108,1483651.29692404,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
2003,379586.836462893,12734029.6705822,13113616.5070451,0.0289460070956754,29889.2199120342,461073.930169065,490963.150081099,0.0608787439690677,290888.70551894,7677720.09355523,7968608.79907417,0.0365043275248669,22905,277995,300900,0.0761216350947159,0.766329802765371,0.602929339115022,1.27101096770343,1993473.00144684,1485380.14271954,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
2004,386550.8803362,12848984.1776354,13235535.0579716,0.029205534845634,32269.8329708331,450060.551015813,482330.383986646,0.0669040019915613,307517.371067903,8523982.71360073,8831500.08466863,0.0348205138560491,25672,298569,324241,0.0791756748838056,0.795541768784595,0.663397401363243,1.19919337511694,1969758.66580313,1529873.88381786,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
2005,392942.45353731,12977710.3994016,13370652.8529389,0.0293884268673493,32161.6318901903,466857.384335565,499019.016225755,0.0644497120238809,320214.745318957,9546534.64517336,9866749.39049232,0.0324539250614309,26209,343425,369634,0.0709052738654994,0.814915116542766,0.735610084627375,1.10780851645823,1974540.55122343,1600401.77238135,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
2006,396568.949650931,13155762.4220125,13552331.3716634,0.0292620464166126,29822.6596827755,519570.717332018,549393.377014793,0.0542828889653187,332199.931379747,10457470.9040641,10789670.8354438,0.0307886993446062,24982,413005,437987,0.0570382225956478,0.837685178509707,0.79489660641533,1.05382910399799,1992881.76543811,1669958.07872428,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
2007,400706.506162936,13406219.1997777,13806925.7059406,0.0290221382150645,30575.4864887331,596661.052028728,627236.538517461,0.0487463414695219,345460.521334542,11092095.583268,11437556.1046025,0.0302040504260807,26360,493668,520028,0.0506895782534787,0.862128555492109,0.827384322005705,1.04199285937904,2052784.6664059,1779721.7112912,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
2008,407160.22762977,13685538.1757507,14092698.4033805,0.0288915732087265,33167.4885443631,632114.218072371,665281.706616734,0.0498548031826024,368350.162356059,11937218.7556052,12305568.9179613,0.0299336150007996,30006,551362,581368,0.0516127478636595,0.904681099380364,0.872250590536272,1.03718026585015,2106007.61737359,1898422.52858998,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
2009,412439.564770796,13854507.4561116,14266947.0208824,0.0289087472019846,32423.3523163443,529115.021828,561538.374144344,0.0577402254400691,377148.560598563,11433872.9137791,11811021.4743777,0.0319319172703846,29649,436669,466318,0.0635810755750368,0.914433514175961,0.825281804495713,1.10802577882439,2087988.89660252,1852749.70720586,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
