"date","year","value","variable_id","canonical_name","source_system","bea_dataset","bea_table","bea_line","bea_line_description","series_code","sector_boundary","asset_block","account_boundary","frequency","unit","price_basis","stock_flow_type","role_tag","priority","required_for_downstream_object","download_date","vintage","source_url_or_query","status","notes","source_file","aggregation_group"
"2005-12-31",2005,1286643,"CORP__TOTAL__gross_investment_current_cost","CORP_total_gross_investment_current_cost","BEA","FixedAssets","FAAt407",17,"Corporate","i3ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","gross_investment","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt407&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt407.csv","not_applicable"
"2006-12-31",2006,1423757,"CORP__TOTAL__gross_investment_current_cost","CORP_total_gross_investment_current_cost","BEA","FixedAssets","FAAt407",17,"Corporate","i3ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","gross_investment","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt407&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt407.csv","not_applicable"
"2007-12-31",2007,1539601,"CORP__TOTAL__gross_investment_current_cost","CORP_total_gross_investment_current_cost","BEA","FixedAssets","FAAt407",17,"Corporate","i3ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","gross_investment","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt407&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt407.csv","not_applicable"
"2008-12-31",2008,1568510,"CORP__TOTAL__gross_investment_current_cost","CORP_total_gross_investment_current_cost","BEA","FixedAssets","FAAt407",17,"Corporate","i3ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","gross_investment","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt407&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt407.csv","not_applicable"
"2009-12-31",2009,1308464,"CORP__TOTAL__gross_investment_current_cost","CORP_total_gross_investment_current_cost","BEA","FixedAssets","FAAt407",17,"Corporate","i3ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","gross_investment","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt407&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt407.csv","not_applicable"
"2010-12-31",2010,1382392,"CORP__TOTAL__gross_investment_current_cost","CORP_total_gross_investment_current_cost","BEA","FixedAssets","FAAt407",17,"Corporate","i3ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","gross_investment","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt407&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt407.csv","not_applicable"
"2011-12-31",2011,1536988,"CORP__TOTAL__gross_investment_current_cost","CORP_total_gross_investment_current_cost","BEA","FixedAssets","FAAt407",17,"Corporate","i3ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","gross_investment","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt407&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt407.csv","not_applicable"
"2012-12-31",2012,1696926,"CORP__TOTAL__gross_investment_current_cost","CORP_total_gross_investment_current_cost","BEA","FixedAssets","FAAt407",17,"Corporate","i3ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","gross_investment","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt407&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt407.csv","not_applicable"
"2013-12-31",2013,1745839,"CORP__TOTAL__gross_investment_current_cost","CORP_total_gross_investment_current_cost","BEA","FixedAssets","FAAt407",17,"Corporate","i3ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","gross_investment","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt407&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt407.csv","not_applicable"
"2014-12-31",2014,1930269,"CORP__TOTAL__gross_investment_current_cost","CORP_total_gross_investment_current_cost","BEA","FixedAssets","FAAt407",17,"Corporate","i3ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","gross_investment","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt407&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt407.csv","not_applicable"
"2015-12-31",2015,1962977,"CORP__TOTAL__gross_investment_current_cost","CORP_total_gross_investment_current_cost","BEA","FixedAssets","FAAt407",17,"Corporate","i3ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","gross_investment","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt407&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt407.csv","not_applicable"
"2016-12-31",2016,1993663,"CORP__TOTAL__gross_investment_current_cost","CORP_total_gross_investment_current_cost","BEA","FixedAssets","FAAt407",17,"Corporate","i3ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","gross_investment","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt407&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt407.csv","not_applicable"
"2017-12-31",2017,2091492,"CORP__TOTAL__gross_investment_current_cost","CORP_total_gross_investment_current_cost","BEA","FixedAssets","FAAt407",17,"Corporate","i3ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","gross_investment","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt407&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt407.csv","not_applicable"
"2018-12-31",2018,2267890,"CORP__TOTAL__gross_investment_current_cost","CORP_total_gross_investment_current_cost","BEA","FixedAssets","FAAt407",17,"Corporate","i3ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","gross_investment","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt407&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt407.csv","not_applicable"
"2019-12-31",2019,2338408,"CORP__TOTAL__gross_investment_current_cost","CORP_total_gross_investment_current_cost","BEA","FixedAssets","FAAt407",17,"Corporate","i3ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","gross_investment","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt407&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt407.csv","not_applicable"
"2020-12-31",2020,2237402,"CORP__TOTAL__gross_investment_current_cost","CORP_total_gross_investment_current_cost","BEA","FixedAssets","FAAt407",17,"Corporate","i3ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","gross_investment","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt407&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt407.csv","not_applicable"
"2021-12-31",2021,2448822,"CORP__TOTAL__gross_investment_current_cost","CORP_total_gross_investment_current_cost","BEA","FixedAssets","FAAt407",17,"Corporate","i3ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","gross_investment","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt407&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt407.csv","not_applicable"
"2022-12-31",2022,2754387,"CORP__TOTAL__gross_investment_current_cost","CORP_total_gross_investment_current_cost","BEA","FixedAssets","FAAt407",17,"Corporate","i3ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","gross_investment","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt407&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt407.csv","not_applicable"
"2023-12-31",2023,3040963,"CORP__TOTAL__gross_investment_current_cost","CORP_total_gross_investment_current_cost","BEA","FixedAssets","FAAt407",17,"Corporate","i3ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","gross_investment","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt407&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt407.csv","not_applicable"
"2024-12-31",2024,3180204,"CORP__TOTAL__gross_investment_current_cost","CORP_total_gross_investment_current_cost","BEA","FixedAssets","FAAt407",17,"Corporate","i3ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","gross_investment","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt407&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt407.csv","not_applicable"
"1925-12-31",1925,98909,"CORP__TOTAL__net_stock_current_cost","CORP_total_net_stock_current_cost","BEA","FixedAssets","FAAt401",17,"Corporate","k1ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","net_stock","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt401&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt401.csv","not_applicable"
"1926-12-31",1926,101792,"CORP__TOTAL__net_stock_current_cost","CORP_total_net_stock_current_cost","BEA","FixedAssets","FAAt401",17,"Corporate","k1ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","net_stock","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt401&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt401.csv","not_applicable"
"1927-12-31",1927,103224,"CORP__TOTAL__net_stock_current_cost","CORP_total_net_stock_current_cost","BEA","FixedAssets","FAAt401",17,"Corporate","k1ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","net_stock","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt401&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt401.csv","not_applicable"
"1928-12-31",1928,105440,"CORP__TOTAL__net_stock_current_cost","CORP_total_net_stock_current_cost","BEA","FixedAssets","FAAt401",17,"Corporate","k1ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","net_stock","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt401&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt401.csv","not_applicable"
"1929-12-31",1929,104475,"CORP__TOTAL__net_stock_current_cost","CORP_total_net_stock_current_cost","BEA","FixedAssets","FAAt401",17,"Corporate","k1ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","net_stock","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt401&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt401.csv","not_applicable"
"1930-12-31",1930,99494,"CORP__TOTAL__net_stock_current_cost","CORP_total_net_stock_current_cost","BEA","FixedAssets","FAAt401",17,"Corporate","k1ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","net_stock","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt401&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt401.csv","not_applicable"
"1931-12-31",1931,89547,"CORP__TOTAL__net_stock_current_cost","CORP_total_net_stock_current_cost","BEA","FixedAssets","FAAt401",17,"Corporate","k1ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","net_stock","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt401&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt401.csv","not_applicable"
"1932-12-31",1932,83674,"CORP__TOTAL__net_stock_current_cost","CORP_total_net_stock_current_cost","BEA","FixedAssets","FAAt401",17,"Corporate","k1ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","net_stock","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt401&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt401.csv","not_applicable"
"1933-12-31",1933,84359,"CORP__TOTAL__net_stock_current_cost","CORP_total_net_stock_current_cost","BEA","FixedAssets","FAAt401",17,"Corporate","k1ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","net_stock","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt401&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt401.csv","not_applicable"
"1934-12-31",1934,85580,"CORP__TOTAL__net_stock_current_cost","CORP_total_net_stock_current_cost","BEA","FixedAssets","FAAt401",17,"Corporate","k1ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","net_stock","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt401&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt401.csv","not_applicable"
"1935-12-31",1935,85121,"CORP__TOTAL__net_stock_current_cost","CORP_total_net_stock_current_cost","BEA","FixedAssets","FAAt401",17,"Corporate","k1ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","net_stock","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt401&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt401.csv","not_applicable"
"1936-12-31",1936,93612,"CORP__TOTAL__net_stock_current_cost","CORP_total_net_stock_current_cost","BEA","FixedAssets","FAAt401",17,"Corporate","k1ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","net_stock","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt401&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt401.csv","not_applicable"
"1937-12-31",1937,96986,"CORP__TOTAL__net_stock_current_cost","CORP_total_net_stock_current_cost","BEA","FixedAssets","FAAt401",17,"Corporate","k1ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","net_stock","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt401&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt401.csv","not_applicable"
"1938-12-31",1938,95835,"CORP__TOTAL__net_stock_current_cost","CORP_total_net_stock_current_cost","BEA","FixedAssets","FAAt401",17,"Corporate","k1ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","net_stock","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt401&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt401.csv","not_applicable"
"1939-12-31",1939,96475,"CORP__TOTAL__net_stock_current_cost","CORP_total_net_stock_current_cost","BEA","FixedAssets","FAAt401",17,"Corporate","k1ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","net_stock","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt401&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt401.csv","not_applicable"
"1940-12-31",1940,102507,"CORP__TOTAL__net_stock_current_cost","CORP_total_net_stock_current_cost","BEA","FixedAssets","FAAt401",17,"Corporate","k1ntotl2es00","CORP","TOTAL","fixed_assets","A","Millions of current dollars","current_cost","net_stock","capital_menu_total","required","sector_total_diagnostic","2026-06-09","BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows","https://apps.bea.gov/api/data?UserID=${BEA_API_KEY}&method=GetData&datasetname=FixedAssets&TableName=FAAt401&Frequency=A&Year=ALL&ResultFormat=JSON","staged","Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.","C:/ReposGitHub/US-BEA-Income-FixedAssets-Dataset/data/raw/provider/2026-06-09/FixedAssets_FAAt401.csv","not_applicable"
