"year","line_number","line_desc","value","series_code","unit","table_name","source"
1987,28,"Electronics",15878,"k1gdefn1ee00","6","FAAt701","BEA_API"
1988,28,"Electronics",17000,"k1gdefn1ee00","6","FAAt701","BEA_API"
1989,28,"Electronics",17859,"k1gdefn1ee00","6","FAAt701","BEA_API"
1990,28,"Electronics",18374,"k1gdefn1ee00","6","FAAt701","BEA_API"
1991,28,"Electronics",18159,"k1gdefn1ee00","6","FAAt701","BEA_API"
1992,28,"Electronics",18237,"k1gdefn1ee00","6","FAAt701","BEA_API"
1993,28,"Electronics",18492,"k1gdefn1ee00","6","FAAt701","BEA_API"
1994,28,"Electronics",18303,"k1gdefn1ee00","6","FAAt701","BEA_API"
1995,28,"Electronics",17644,"k1gdefn1ee00","6","FAAt701","BEA_API"
1996,28,"Electronics",16768,"k1gdefn1ee00","6","FAAt701","BEA_API"
1997,28,"Electronics",16061,"k1gdefn1ee00","6","FAAt701","BEA_API"
1998,28,"Electronics",15273,"k1gdefn1ee00","6","FAAt701","BEA_API"
1999,28,"Electronics",15382,"k1gdefn1ee00","6","FAAt701","BEA_API"
2000,28,"Electronics",15643,"k1gdefn1ee00","6","FAAt701","BEA_API"
2001,28,"Electronics",15651,"k1gdefn1ee00","6","FAAt701","BEA_API"
2002,28,"Electronics",16170,"k1gdefn1ee00","6","FAAt701","BEA_API"
2003,28,"Electronics",17116,"k1gdefn1ee00","6","FAAt701","BEA_API"
2004,28,"Electronics",18632,"k1gdefn1ee00","6","FAAt701","BEA_API"
2005,28,"Electronics",20576,"k1gdefn1ee00","6","FAAt701","BEA_API"
2006,28,"Electronics",23903,"k1gdefn1ee00","6","FAAt701","BEA_API"
2007,28,"Electronics",28154,"k1gdefn1ee00","6","FAAt701","BEA_API"
2008,28,"Electronics",33919,"k1gdefn1ee00","6","FAAt701","BEA_API"
2009,28,"Electronics",38809,"k1gdefn1ee00","6","FAAt701","BEA_API"
2010,28,"Electronics",41842,"k1gdefn1ee00","6","FAAt701","BEA_API"
2011,28,"Electronics",43263,"k1gdefn1ee00","6","FAAt701","BEA_API"
2012,28,"Electronics",43303,"k1gdefn1ee00","6","FAAt701","BEA_API"
2013,28,"Electronics",41736,"k1gdefn1ee00","6","FAAt701","BEA_API"
2014,28,"Electronics",39344,"k1gdefn1ee00","6","FAAt701","BEA_API"
2015,28,"Electronics",36993,"k1gdefn1ee00","6","FAAt701","BEA_API"
2016,28,"Electronics",35633,"k1gdefn1ee00","6","FAAt701","BEA_API"
2017,28,"Electronics",35247,"k1gdefn1ee00","6","FAAt701","BEA_API"
2018,28,"Electronics",35369,"k1gdefn1ee00","6","FAAt701","BEA_API"
2019,28,"Electronics",35624,"k1gdefn1ee00","6","FAAt701","BEA_API"
2020,28,"Electronics",36325,"k1gdefn1ee00","6","FAAt701","BEA_API"
2021,28,"Electronics",39265,"k1gdefn1ee00","6","FAAt701","BEA_API"
2022,28,"Electronics",42109,"k1gdefn1ee00","6","FAAt701","BEA_API"
2023,28,"Electronics",43637,"k1gdefn1ee00","6","FAAt701","BEA_API"
2024,28,"Electronics",45817,"k1gdefn1ee00","6","FAAt701","BEA_API"
1972,29,"Other equipment",11708,"k1gdefn1eo00","6","FAAt701","BEA_API"
1973,29,"Other equipment",12976,"k1gdefn1eo00","6","FAAt701","BEA_API"
1974,29,"Other equipment",13890,"k1gdefn1eo00","6","FAAt701","BEA_API"
1975,29,"Other equipment",16119,"k1gdefn1eo00","6","FAAt701","BEA_API"
1976,29,"Other equipment",17604,"k1gdefn1eo00","6","FAAt701","BEA_API"
1977,29,"Other equipment",18692,"k1gdefn1eo00","6","FAAt701","BEA_API"
1978,29,"Other equipment",21714,"k1gdefn1eo00","6","FAAt701","BEA_API"
1979,29,"Other equipment",22534,"k1gdefn1eo00","6","FAAt701","BEA_API"
1980,29,"Other equipment",27117,"k1gdefn1eo00","6","FAAt701","BEA_API"
1981,29,"Other equipment",28923,"k1gdefn1eo00","6","FAAt701","BEA_API"
1982,29,"Other equipment",34127,"k1gdefn1eo00","6","FAAt701","BEA_API"
1983,29,"Other equipment",38812,"k1gdefn1eo00","6","FAAt701","BEA_API"
1984,29,"Other equipment",41201,"k1gdefn1eo00","6","FAAt701","BEA_API"
1985,29,"Other equipment",47540,"k1gdefn1eo00","6","FAAt701","BEA_API"
1986,29,"Other equipment",47918,"k1gdefn1eo00","6","FAAt701","BEA_API"
1987,29,"Other equipment",52301,"k1gdefn1eo00","6","FAAt701","BEA_API"
1988,29,"Other equipment",61414,"k1gdefn1eo00","6","FAAt701","BEA_API"
1989,29,"Other equipment",66322,"k1gdefn1eo00","6","FAAt701","BEA_API"
1990,29,"Other equipment",70643,"k1gdefn1eo00","6","FAAt701","BEA_API"
1991,29,"Other equipment",74292,"k1gdefn1eo00","6","FAAt701","BEA_API"
1992,29,"Other equipment",83167,"k1gdefn1eo00","6","FAAt701","BEA_API"
1993,29,"Other equipment",85445,"k1gdefn1eo00","6","FAAt701","BEA_API"
1994,29,"Other equipment",87116,"k1gdefn1eo00","6","FAAt701","BEA_API"
1995,29,"Other equipment",89402,"k1gdefn1eo00","6","FAAt701","BEA_API"
1996,29,"Other equipment",92758,"k1gdefn1eo00","6","FAAt701","BEA_API"
1997,29,"Other equipment",93576,"k1gdefn1eo00","6","FAAt701","BEA_API"
1998,29,"Other equipment",94487,"k1gdefn1eo00","6","FAAt701","BEA_API"
1999,29,"Other equipment",95399,"k1gdefn1eo00","6","FAAt701","BEA_API"
2000,29,"Other equipment",97020,"k1gdefn1eo00","6","FAAt701","BEA_API"
2001,29,"Other equipment",98160,"k1gdefn1eo00","6","FAAt701","BEA_API"
2002,29,"Other equipment",102602,"k1gdefn1eo00","6","FAAt701","BEA_API"
2003,29,"Other equipment",107638,"k1gdefn1eo00","6","FAAt701","BEA_API"
2004,29,"Other equipment",116630,"k1gdefn1eo00","6","FAAt701","BEA_API"
2005,29,"Other equipment",125539,"k1gdefn1eo00","6","FAAt701","BEA_API"
2006,29,"Other equipment",131298,"k1gdefn1eo00","6","FAAt701","BEA_API"
2007,29,"Other equipment",138851,"k1gdefn1eo00","6","FAAt701","BEA_API"
2008,29,"Other equipment",152375,"k1gdefn1eo00","6","FAAt701","BEA_API"
2009,29,"Other equipment",164049,"k1gdefn1eo00","6","FAAt701","BEA_API"
2010,29,"Other equipment",174794,"k1gdefn1eo00","6","FAAt701","BEA_API"
2011,29,"Other equipment",183943,"k1gdefn1eo00","6","FAAt701","BEA_API"
2012,29,"Other equipment",189974,"k1gdefn1eo00","6","FAAt701","BEA_API"
2013,29,"Other equipment",191458,"k1gdefn1eo00","6","FAAt701","BEA_API"
2014,29,"Other equipment",191224,"k1gdefn1eo00","6","FAAt701","BEA_API"
2015,29,"Other equipment",191817,"k1gdefn1eo00","6","FAAt701","BEA_API"
2016,29,"Other equipment",192037,"k1gdefn1eo00","6","FAAt701","BEA_API"
2017,29,"Other equipment",194896,"k1gdefn1eo00","6","FAAt701","BEA_API"
2018,29,"Other equipment",203085,"k1gdefn1eo00","6","FAAt701","BEA_API"
2019,29,"Other equipment",210861,"k1gdefn1eo00","6","FAAt701","BEA_API"
2020,29,"Other equipment",219651,"k1gdefn1eo00","6","FAAt701","BEA_API"
2021,29,"Other equipment",239329,"k1gdefn1eo00","6","FAAt701","BEA_API"
2022,29,"Other equipment",252209,"k1gdefn1eo00","6","FAAt701","BEA_API"
2023,29,"Other equipment",260863,"k1gdefn1eo00","6","FAAt701","BEA_API"
2024,29,"Other equipment",269845,"k1gdefn1eo00","6","FAAt701","BEA_API"
1925,30,"Structures",4448,"k1gdefn1st00","6","FAAt701","BEA_API"
1926,30,"Structures",4426,"k1gdefn1st00","6","FAAt701","BEA_API"
1927,30,"Structures",4310,"k1gdefn1st00","6","FAAt701","BEA_API"
1928,30,"Structures",4063,"k1gdefn1st00","6","FAAt701","BEA_API"
1929,30,"Structures",4708,"k1gdefn1st00","6","FAAt701","BEA_API"
1930,30,"Structures",4315,"k1gdefn1st00","6","FAAt701","BEA_API"
1931,30,"Structures",3785,"k1gdefn1st00","6","FAAt701","BEA_API"
1932,30,"Structures",3568,"k1gdefn1st00","6","FAAt701","BEA_API"
1933,30,"Structures",3888,"k1gdefn1st00","6","FAAt701","BEA_API"
1934,30,"Structures",4095,"k1gdefn1st00","6","FAAt701","BEA_API"
1935,30,"Structures",4225,"k1gdefn1st00","6","FAAt701","BEA_API"
1936,30,"Structures",4629,"k1gdefn1st00","6","FAAt701","BEA_API"
1937,30,"Structures",4922,"k1gdefn1st00","6","FAAt701","BEA_API"
1938,30,"Structures",5030,"k1gdefn1st00","6","FAAt701","BEA_API"
1939,30,"Structures",5210,"k1gdefn1st00","6","FAAt701","BEA_API"
1940,30,"Structures",6216,"k1gdefn1st00","6","FAAt701","BEA_API"
1941,30,"Structures",12042,"k1gdefn1st00","6","FAAt701","BEA_API"
1942,30,"Structures",27310,"k1gdefn1st00","6","FAAt701","BEA_API"
1943,30,"Structures",34790,"k1gdefn1st00","6","FAAt701","BEA_API"
1944,30,"Structures",37001,"k1gdefn1st00","6","FAAt701","BEA_API"
1945,30,"Structures",42257,"k1gdefn1st00","6","FAAt701","BEA_API"
1946,30,"Structures",43680,"k1gdefn1st00","6","FAAt701","BEA_API"
1947,30,"Structures",43746,"k1gdefn1st00","6","FAAt701","BEA_API"
1948,30,"Structures",43879,"k1gdefn1st00","6","FAAt701","BEA_API"
1949,30,"Structures",41248,"k1gdefn1st00","6","FAAt701","BEA_API"
1950,30,"Structures",44515,"k1gdefn1st00","6","FAAt701","BEA_API"
1951,30,"Structures",51285,"k1gdefn1st00","6","FAAt701","BEA_API"
1952,30,"Structures",53203,"k1gdefn1st00","6","FAAt701","BEA_API"
1953,30,"Structures",53312,"k1gdefn1st00","6","FAAt701","BEA_API"
1954,30,"Structures",56814,"k1gdefn1st00","6","FAAt701","BEA_API"
1955,30,"Structures",56860,"k1gdefn1st00","6","FAAt701","BEA_API"
1956,30,"Structures",63149,"k1gdefn1st00","6","FAAt701","BEA_API"
1957,30,"Structures",65628,"k1gdefn1st00","6","FAAt701","BEA_API"
1958,30,"Structures",69421,"k1gdefn1st00","6","FAAt701","BEA_API"
1959,30,"Structures",68298,"k1gdefn1st00","6","FAAt701","BEA_API"
1960,30,"Structures",68768,"k1gdefn1st00","6","FAAt701","BEA_API"
1961,30,"Structures",70554,"k1gdefn1st00","6","FAAt701","BEA_API"
1962,30,"Structures",72042,"k1gdefn1st00","6","FAAt701","BEA_API"
1963,30,"Structures",72935,"k1gdefn1st00","6","FAAt701","BEA_API"
1964,30,"Structures",74075,"k1gdefn1st00","6","FAAt701","BEA_API"
1965,30,"Structures",75528,"k1gdefn1st00","6","FAAt701","BEA_API"
1966,30,"Structures",78131,"k1gdefn1st00","6","FAAt701","BEA_API"
1967,30,"Structures",83594,"k1gdefn1st00","6","FAAt701","BEA_API"
1968,30,"Structures",87879,"k1gdefn1st00","6","FAAt701","BEA_API"
1969,30,"Structures",94064,"k1gdefn1st00","6","FAAt701","BEA_API"
1970,30,"Structures",102092,"k1gdefn1st00","6","FAAt701","BEA_API"
1971,30,"Structures",109921,"k1gdefn1st00","6","FAAt701","BEA_API"
1972,30,"Structures",126753,"k1gdefn1st00","6","FAAt701","BEA_API"
1973,30,"Structures",146274,"k1gdefn1st00","6","FAAt701","BEA_API"
1974,30,"Structures",174910,"k1gdefn1st00","6","FAAt701","BEA_API"
1975,30,"Structures",175088,"k1gdefn1st00","6","FAAt701","BEA_API"
1976,30,"Structures",192152,"k1gdefn1st00","6","FAAt701","BEA_API"
1977,30,"Structures",192280,"k1gdefn1st00","6","FAAt701","BEA_API"
1978,30,"Structures",209025,"k1gdefn1st00","6","FAAt701","BEA_API"
1979,30,"Structures",238081,"k1gdefn1st00","6","FAAt701","BEA_API"
1980,30,"Structures",259979,"k1gdefn1st00","6","FAAt701","BEA_API"
1981,30,"Structures",262066,"k1gdefn1st00","6","FAAt701","BEA_API"
1982,30,"Structures",267130,"k1gdefn1st00","6","FAAt701","BEA_API"
1983,30,"Structures",273675,"k1gdefn1st00","6","FAAt701","BEA_API"
1984,30,"Structures",286980,"k1gdefn1st00","6","FAAt701","BEA_API"
1985,30,"Structures",295493,"k1gdefn1st00","6","FAAt701","BEA_API"
1986,30,"Structures",310248,"k1gdefn1st00","6","FAAt701","BEA_API"
1987,30,"Structures",316734,"k1gdefn1st00","6","FAAt701","BEA_API"
1988,30,"Structures",337698,"k1gdefn1st00","6","FAAt701","BEA_API"
1989,30,"Structures",352254,"k1gdefn1st00","6","FAAt701","BEA_API"
1990,30,"Structures",358283,"k1gdefn1st00","6","FAAt701","BEA_API"
1991,30,"Structures",368985,"k1gdefn1st00","6","FAAt701","BEA_API"
1992,30,"Structures",386441,"k1gdefn1st00","6","FAAt701","BEA_API"
1993,30,"Structures",398615,"k1gdefn1st00","6","FAAt701","BEA_API"
1994,30,"Structures",414365,"k1gdefn1st00","6","FAAt701","BEA_API"
1995,30,"Structures",426992,"k1gdefn1st00","6","FAAt701","BEA_API"
1996,30,"Structures",435987,"k1gdefn1st00","6","FAAt701","BEA_API"
1997,30,"Structures",448851,"k1gdefn1st00","6","FAAt701","BEA_API"
1998,30,"Structures",459577,"k1gdefn1st00","6","FAAt701","BEA_API"
1999,30,"Structures",475339,"k1gdefn1st00","6","FAAt701","BEA_API"
2000,30,"Structures",492264,"k1gdefn1st00","6","FAAt701","BEA_API"
2001,30,"Structures",504176,"k1gdefn1st00","6","FAAt701","BEA_API"
2002,30,"Structures",514749,"k1gdefn1st00","6","FAAt701","BEA_API"
2003,30,"Structures",524885,"k1gdefn1st00","6","FAAt701","BEA_API"
2004,30,"Structures",571110,"k1gdefn1st00","6","FAAt701","BEA_API"
2005,30,"Structures",617647,"k1gdefn1st00","6","FAAt701","BEA_API"
2006,30,"Structures",665955,"k1gdefn1st00","6","FAAt701","BEA_API"
2007,30,"Structures",696604,"k1gdefn1st00","6","FAAt701","BEA_API"
2008,30,"Structures",714730,"k1gdefn1st00","6","FAAt701","BEA_API"
2009,30,"Structures",696345,"k1gdefn1st00","6","FAAt701","BEA_API"
2010,30,"Structures",708254,"k1gdefn1st00","6","FAAt701","BEA_API"
2011,30,"Structures",731749,"k1gdefn1st00","6","FAAt701","BEA_API"
2012,30,"Structures",745156,"k1gdefn1st00","6","FAAt701","BEA_API"
2013,30,"Structures",766126,"k1gdefn1st00","6","FAAt701","BEA_API"
2014,30,"Structures",775352,"k1gdefn1st00","6","FAAt701","BEA_API"
2015,30,"Structures",776695,"k1gdefn1st00","6","FAAt701","BEA_API"
2016,30,"Structures",799022,"k1gdefn1st00","6","FAAt701","BEA_API"
2017,30,"Structures",819386,"k1gdefn1st00","6","FAAt701","BEA_API"
2018,30,"Structures",841402,"k1gdefn1st00","6","FAAt701","BEA_API"
2019,30,"Structures",850313,"k1gdefn1st00","6","FAAt701","BEA_API"
2020,30,"Structures",884230,"k1gdefn1st00","6","FAAt701","BEA_API"
2021,30,"Structures",986300,"k1gdefn1st00","6","FAAt701","BEA_API"
2022,30,"Structures",1057519,"k1gdefn1st00","6","FAAt701","BEA_API"
2023,30,"Structures",1074401,"k1gdefn1st00","6","FAAt701","BEA_API"
2024,30,"Structures",1090464,"k1gdefn1st00","6","FAAt701","BEA_API"
1925,31,"Buildings",0,"k1gdefn1sb00","6","FAAt701","BEA_API"
1926,31,"Buildings",0,"k1gdefn1sb00","6","FAAt701","BEA_API"
1927,31,"Buildings",0,"k1gdefn1sb00","6","FAAt701","BEA_API"
1928,31,"Buildings",0,"k1gdefn1sb00","6","FAAt701","BEA_API"
1929,31,"Buildings",0,"k1gdefn1sb00","6","FAAt701","BEA_API"
1930,31,"Buildings",0,"k1gdefn1sb00","6","FAAt701","BEA_API"
1931,31,"Buildings",0,"k1gdefn1sb00","6","FAAt701","BEA_API"
1932,31,"Buildings",0,"k1gdefn1sb00","6","FAAt701","BEA_API"
1933,31,"Buildings",3,"k1gdefn1sb00","6","FAAt701","BEA_API"
1934,31,"Buildings",21,"k1gdefn1sb00","6","FAAt701","BEA_API"
1935,31,"Buildings",38,"k1gdefn1sb00","6","FAAt701","BEA_API"
1936,31,"Buildings",179,"k1gdefn1sb00","6","FAAt701","BEA_API"
1937,31,"Buildings",356,"k1gdefn1sb00","6","FAAt701","BEA_API"
1938,31,"Buildings",443,"k1gdefn1sb00","6","FAAt701","BEA_API"
1939,31,"Buildings",470,"k1gdefn1sb00","6","FAAt701","BEA_API"
1940,31,"Buildings",702,"k1gdefn1sb00","6","FAAt701","BEA_API"
1941,31,"Buildings",3027,"k1gdefn1sb00","6","FAAt701","BEA_API"
1942,31,"Buildings",8808,"k1gdefn1sb00","6","FAAt701","BEA_API"
1943,31,"Buildings",12241,"k1gdefn1sb00","6","FAAt701","BEA_API"
1944,31,"Buildings",13895,"k1gdefn1sb00","6","FAAt701","BEA_API"
1945,31,"Buildings",16313,"k1gdefn1sb00","6","FAAt701","BEA_API"
1946,31,"Buildings",16572,"k1gdefn1sb00","6","FAAt701","BEA_API"
1947,31,"Buildings",16499,"k1gdefn1sb00","6","FAAt701","BEA_API"
1948,31,"Buildings",16418,"k1gdefn1sb00","6","FAAt701","BEA_API"
1949,31,"Buildings",15644,"k1gdefn1sb00","6","FAAt701","BEA_API"
1950,31,"Buildings",16468,"k1gdefn1sb00","6","FAAt701","BEA_API"
1951,31,"Buildings",19357,"k1gdefn1sb00","6","FAAt701","BEA_API"
1952,31,"Buildings",19610,"k1gdefn1sb00","6","FAAt701","BEA_API"
1953,31,"Buildings",20636,"k1gdefn1sb00","6","FAAt701","BEA_API"
1954,31,"Buildings",23787,"k1gdefn1sb00","6","FAAt701","BEA_API"
1955,31,"Buildings",21483,"k1gdefn1sb00","6","FAAt701","BEA_API"
1956,31,"Buildings",24099,"k1gdefn1sb00","6","FAAt701","BEA_API"
1957,31,"Buildings",25701,"k1gdefn1sb00","6","FAAt701","BEA_API"
1958,31,"Buildings",26330,"k1gdefn1sb00","6","FAAt701","BEA_API"
1959,31,"Buildings",24881,"k1gdefn1sb00","6","FAAt701","BEA_API"
1960,31,"Buildings",24425,"k1gdefn1sb00","6","FAAt701","BEA_API"
1961,31,"Buildings",24909,"k1gdefn1sb00","6","FAAt701","BEA_API"
1962,31,"Buildings",24736,"k1gdefn1sb00","6","FAAt701","BEA_API"
1963,31,"Buildings",24861,"k1gdefn1sb00","6","FAAt701","BEA_API"
1964,31,"Buildings",24855,"k1gdefn1sb00","6","FAAt701","BEA_API"
1965,31,"Buildings",26139,"k1gdefn1sb00","6","FAAt701","BEA_API"
1966,31,"Buildings",26669,"k1gdefn1sb00","6","FAAt701","BEA_API"
1967,31,"Buildings",28211,"k1gdefn1sb00","6","FAAt701","BEA_API"
1968,31,"Buildings",28707,"k1gdefn1sb00","6","FAAt701","BEA_API"
1969,31,"Buildings",30767,"k1gdefn1sb00","6","FAAt701","BEA_API"
1970,31,"Buildings",32198,"k1gdefn1sb00","6","FAAt701","BEA_API"
1971,31,"Buildings",34977,"k1gdefn1sb00","6","FAAt701","BEA_API"
1972,31,"Buildings",35900,"k1gdefn1sb00","6","FAAt701","BEA_API"
1973,31,"Buildings",39224,"k1gdefn1sb00","6","FAAt701","BEA_API"
1974,31,"Buildings",45791,"k1gdefn1sb00","6","FAAt701","BEA_API"
1975,31,"Buildings",45362,"k1gdefn1sb00","6","FAAt701","BEA_API"
1976,31,"Buildings",46887,"k1gdefn1sb00","6","FAAt701","BEA_API"
1977,31,"Buildings",49375,"k1gdefn1sb00","6","FAAt701","BEA_API"
1978,31,"Buildings",53874,"k1gdefn1sb00","6","FAAt701","BEA_API"
1979,31,"Buildings",62205,"k1gdefn1sb00","6","FAAt701","BEA_API"
1980,31,"Buildings",67356,"k1gdefn1sb00","6","FAAt701","BEA_API"
1981,31,"Buildings",73824,"k1gdefn1sb00","6","FAAt701","BEA_API"
1982,31,"Buildings",77045,"k1gdefn1sb00","6","FAAt701","BEA_API"
1983,31,"Buildings",84319,"k1gdefn1sb00","6","FAAt701","BEA_API"
1984,31,"Buildings",84769,"k1gdefn1sb00","6","FAAt701","BEA_API"
1985,31,"Buildings",83265,"k1gdefn1sb00","6","FAAt701","BEA_API"
1986,31,"Buildings",82945,"k1gdefn1sb00","6","FAAt701","BEA_API"
1987,31,"Buildings",89642,"k1gdefn1sb00","6","FAAt701","BEA_API"
1988,31,"Buildings",101181,"k1gdefn1sb00","6","FAAt701","BEA_API"
1989,31,"Buildings",106817,"k1gdefn1sb00","6","FAAt701","BEA_API"
1990,31,"Buildings",109230,"k1gdefn1sb00","6","FAAt701","BEA_API"
1991,31,"Buildings",107768,"k1gdefn1sb00","6","FAAt701","BEA_API"
1992,31,"Buildings",110114,"k1gdefn1sb00","6","FAAt701","BEA_API"
1993,31,"Buildings",113685,"k1gdefn1sb00","6","FAAt701","BEA_API"
1994,31,"Buildings",118079,"k1gdefn1sb00","6","FAAt701","BEA_API"
1995,31,"Buildings",120778,"k1gdefn1sb00","6","FAAt701","BEA_API"
1996,31,"Buildings",123867,"k1gdefn1sb00","6","FAAt701","BEA_API"
1997,31,"Buildings",127318,"k1gdefn1sb00","6","FAAt701","BEA_API"
1998,31,"Buildings",130720,"k1gdefn1sb00","6","FAAt701","BEA_API"
1999,31,"Buildings",135081,"k1gdefn1sb00","6","FAAt701","BEA_API"
2000,31,"Buildings",139169,"k1gdefn1sb00","6","FAAt701","BEA_API"
2001,31,"Buildings",143355,"k1gdefn1sb00","6","FAAt701","BEA_API"
2002,31,"Buildings",147295,"k1gdefn1sb00","6","FAAt701","BEA_API"
2003,31,"Buildings",152719,"k1gdefn1sb00","6","FAAt701","BEA_API"
2004,31,"Buildings",164936,"k1gdefn1sb00","6","FAAt701","BEA_API"
2005,31,"Buildings",177098,"k1gdefn1sb00","6","FAAt701","BEA_API"
2006,31,"Buildings",185445,"k1gdefn1sb00","6","FAAt701","BEA_API"
2007,31,"Buildings",185973,"k1gdefn1sb00","6","FAAt701","BEA_API"
2008,31,"Buildings",182083,"k1gdefn1sb00","6","FAAt701","BEA_API"
2009,31,"Buildings",173711,"k1gdefn1sb00","6","FAAt701","BEA_API"
2010,31,"Buildings",172235,"k1gdefn1sb00","6","FAAt701","BEA_API"
2011,31,"Buildings",173282,"k1gdefn1sb00","6","FAAt701","BEA_API"
2012,31,"Buildings",176291,"k1gdefn1sb00","6","FAAt701","BEA_API"
2013,31,"Buildings",182130,"k1gdefn1sb00","6","FAAt701","BEA_API"
2014,31,"Buildings",184759,"k1gdefn1sb00","6","FAAt701","BEA_API"
2015,31,"Buildings",186165,"k1gdefn1sb00","6","FAAt701","BEA_API"
2016,31,"Buildings",194024,"k1gdefn1sb00","6","FAAt701","BEA_API"
2017,31,"Buildings",198297,"k1gdefn1sb00","6","FAAt701","BEA_API"
2018,31,"Buildings",205132,"k1gdefn1sb00","6","FAAt701","BEA_API"
2019,31,"Buildings",208790,"k1gdefn1sb00","6","FAAt701","BEA_API"
2020,31,"Buildings",216956,"k1gdefn1sb00","6","FAAt701","BEA_API"
2021,31,"Buildings",245355,"k1gdefn1sb00","6","FAAt701","BEA_API"
2022,31,"Buildings",268161,"k1gdefn1sb00","6","FAAt701","BEA_API"
2023,31,"Buildings",270228,"k1gdefn1sb00","6","FAAt701","BEA_API"
2024,31,"Buildings",273064,"k1gdefn1sb00","6","FAAt701","BEA_API"
1925,32,"Residential",0,"k1gdefn1sb10","6","FAAt701","BEA_API"
1926,32,"Residential",0,"k1gdefn1sb10","6","FAAt701","BEA_API"
1927,32,"Residential",0,"k1gdefn1sb10","6","FAAt701","BEA_API"
1928,32,"Residential",0,"k1gdefn1sb10","6","FAAt701","BEA_API"
1929,32,"Residential",0,"k1gdefn1sb10","6","FAAt701","BEA_API"
1930,32,"Residential",0,"k1gdefn1sb10","6","FAAt701","BEA_API"
1931,32,"Residential",0,"k1gdefn1sb10","6","FAAt701","BEA_API"
1932,32,"Residential",0,"k1gdefn1sb10","6","FAAt701","BEA_API"
1933,32,"Residential",0,"k1gdefn1sb10","6","FAAt701","BEA_API"
1934,32,"Residential",1,"k1gdefn1sb10","6","FAAt701","BEA_API"
1935,32,"Residential",13,"k1gdefn1sb10","6","FAAt701","BEA_API"
1936,32,"Residential",101,"k1gdefn1sb10","6","FAAt701","BEA_API"
1937,32,"Residential",223,"k1gdefn1sb10","6","FAAt701","BEA_API"
1938,32,"Residential",255,"k1gdefn1sb10","6","FAAt701","BEA_API"
1939,32,"Residential",259,"k1gdefn1sb10","6","FAAt701","BEA_API"
1940,32,"Residential",265,"k1gdefn1sb10","6","FAAt701","BEA_API"
1941,32,"Residential",612,"k1gdefn1sb10","6","FAAt701","BEA_API"
1942,32,"Residential",1191,"k1gdefn1sb10","6","FAAt701","BEA_API"
1943,32,"Residential",2183,"k1gdefn1sb10","6","FAAt701","BEA_API"
1944,32,"Residential",2470,"k1gdefn1sb10","6","FAAt701","BEA_API"
1945,32,"Residential",2614,"k1gdefn1sb10","6","FAAt701","BEA_API"
1946,32,"Residential",3104,"k1gdefn1sb10","6","FAAt701","BEA_API"
1947,32,"Residential",3958,"k1gdefn1sb10","6","FAAt701","BEA_API"
1948,32,"Residential",3189,"k1gdefn1sb10","6","FAAt701","BEA_API"
1949,32,"Residential",3066,"k1gdefn1sb10","6","FAAt701","BEA_API"
1950,32,"Residential",3789,"k1gdefn1sb10","6","FAAt701","BEA_API"
1951,32,"Residential",4659,"k1gdefn1sb10","6","FAAt701","BEA_API"
1952,32,"Residential",3492,"k1gdefn1sb10","6","FAAt701","BEA_API"
1953,32,"Residential",3438,"k1gdefn1sb10","6","FAAt701","BEA_API"
1954,32,"Residential",5745,"k1gdefn1sb10","6","FAAt701","BEA_API"
1955,32,"Residential",2476,"k1gdefn1sb10","6","FAAt701","BEA_API"
1956,32,"Residential",3524,"k1gdefn1sb10","6","FAAt701","BEA_API"
1957,32,"Residential",3677,"k1gdefn1sb10","6","FAAt701","BEA_API"
1958,32,"Residential",4004,"k1gdefn1sb10","6","FAAt701","BEA_API"
1959,32,"Residential",4462,"k1gdefn1sb10","6","FAAt701","BEA_API"
1960,32,"Residential",4712,"k1gdefn1sb10","6","FAAt701","BEA_API"
1961,32,"Residential",4936,"k1gdefn1sb10","6","FAAt701","BEA_API"
1962,32,"Residential",5089,"k1gdefn1sb10","6","FAAt701","BEA_API"
1963,32,"Residential",5076,"k1gdefn1sb10","6","FAAt701","BEA_API"
1964,32,"Residential",5267,"k1gdefn1sb10","6","FAAt701","BEA_API"
1965,32,"Residential",5423,"k1gdefn1sb10","6","FAAt701","BEA_API"
1966,32,"Residential",5515,"k1gdefn1sb10","6","FAAt701","BEA_API"
1967,32,"Residential",5415,"k1gdefn1sb10","6","FAAt701","BEA_API"
1968,32,"Residential",5847,"k1gdefn1sb10","6","FAAt701","BEA_API"
1969,32,"Residential",6302,"k1gdefn1sb10","6","FAAt701","BEA_API"
1970,32,"Residential",6419,"k1gdefn1sb10","6","FAAt701","BEA_API"
1971,32,"Residential",6952,"k1gdefn1sb10","6","FAAt701","BEA_API"
1972,32,"Residential",7979,"k1gdefn1sb10","6","FAAt701","BEA_API"
1973,32,"Residential",8761,"k1gdefn1sb10","6","FAAt701","BEA_API"
1974,32,"Residential",9442,"k1gdefn1sb10","6","FAAt701","BEA_API"
1975,32,"Residential",10451,"k1gdefn1sb10","6","FAAt701","BEA_API"
1976,32,"Residential",12007,"k1gdefn1sb10","6","FAAt701","BEA_API"
1977,32,"Residential",13666,"k1gdefn1sb10","6","FAAt701","BEA_API"
1978,32,"Residential",16477,"k1gdefn1sb10","6","FAAt701","BEA_API"
1979,32,"Residential",21072,"k1gdefn1sb10","6","FAAt701","BEA_API"
