"year","line_number","line_desc","value","series_code","unit","table_name","source"
1976,14,"Highways and streets",7666,"m1gtotl1sq00","6","FAAt703","BEA_API"
1977,14,"Highways and streets",7693,"m1gtotl1sq00","6","FAAt703","BEA_API"
1978,14,"Highways and streets",7898,"m1gtotl1sq00","6","FAAt703","BEA_API"
1979,14,"Highways and streets",8707,"m1gtotl1sq00","6","FAAt703","BEA_API"
1980,14,"Highways and streets",10276,"m1gtotl1sq00","6","FAAt703","BEA_API"
1981,14,"Highways and streets",12167,"m1gtotl1sq00","6","FAAt703","BEA_API"
1982,14,"Highways and streets",13438,"m1gtotl1sq00","6","FAAt703","BEA_API"
1983,14,"Highways and streets",13303,"m1gtotl1sq00","6","FAAt703","BEA_API"
1984,14,"Highways and streets",12979,"m1gtotl1sq00","6","FAAt703","BEA_API"
1985,14,"Highways and streets",13279,"m1gtotl1sq00","6","FAAt703","BEA_API"
1986,14,"Highways and streets",14139,"m1gtotl1sq00","6","FAAt703","BEA_API"
1987,14,"Highways and streets",15247,"m1gtotl1sq00","6","FAAt703","BEA_API"
1988,14,"Highways and streets",15789,"m1gtotl1sq00","6","FAAt703","BEA_API"
1989,14,"Highways and streets",16187,"m1gtotl1sq00","6","FAAt703","BEA_API"
1990,14,"Highways and streets",17075,"m1gtotl1sq00","6","FAAt703","BEA_API"
1991,14,"Highways and streets",17701,"m1gtotl1sq00","6","FAAt703","BEA_API"
1992,14,"Highways and streets",18034,"m1gtotl1sq00","6","FAAt703","BEA_API"
1993,14,"Highways and streets",18572,"m1gtotl1sq00","6","FAAt703","BEA_API"
1994,14,"Highways and streets",19439,"m1gtotl1sq00","6","FAAt703","BEA_API"
1995,14,"Highways and streets",20863,"m1gtotl1sq00","6","FAAt703","BEA_API"
1996,14,"Highways and streets",22121,"m1gtotl1sq00","6","FAAt703","BEA_API"
1997,14,"Highways and streets",23376,"m1gtotl1sq00","6","FAAt703","BEA_API"
1998,14,"Highways and streets",24281,"m1gtotl1sq00","6","FAAt703","BEA_API"
1999,14,"Highways and streets",25620,"m1gtotl1sq00","6","FAAt703","BEA_API"
2000,14,"Highways and streets",27438,"m1gtotl1sq00","6","FAAt703","BEA_API"
2001,14,"Highways and streets",29023,"m1gtotl1sq00","6","FAAt703","BEA_API"
2002,14,"Highways and streets",30413,"m1gtotl1sq00","6","FAAt703","BEA_API"
2003,14,"Highways and streets",31552,"m1gtotl1sq00","6","FAAt703","BEA_API"
2004,14,"Highways and streets",33719,"m1gtotl1sq00","6","FAAt703","BEA_API"
2005,14,"Highways and streets",38750,"m1gtotl1sq00","6","FAAt703","BEA_API"
2006,14,"Highways and streets",43466,"m1gtotl1sq00","6","FAAt703","BEA_API"
2007,14,"Highways and streets",49849,"m1gtotl1sq00","6","FAAt703","BEA_API"
2008,14,"Highways and streets",54707,"m1gtotl1sq00","6","FAAt703","BEA_API"
2009,14,"Highways and streets",56240,"m1gtotl1sq00","6","FAAt703","BEA_API"
2010,14,"Highways and streets",57538,"m1gtotl1sq00","6","FAAt703","BEA_API"
2011,14,"Highways and streets",60712,"m1gtotl1sq00","6","FAAt703","BEA_API"
2012,14,"Highways and streets",64185,"m1gtotl1sq00","6","FAAt703","BEA_API"
2013,14,"Highways and streets",66226,"m1gtotl1sq00","6","FAAt703","BEA_API"
2014,14,"Highways and streets",67432,"m1gtotl1sq00","6","FAAt703","BEA_API"
2015,14,"Highways and streets",67868,"m1gtotl1sq00","6","FAAt703","BEA_API"
2016,14,"Highways and streets",68585,"m1gtotl1sq00","6","FAAt703","BEA_API"
2017,14,"Highways and streets",71255,"m1gtotl1sq00","6","FAAt703","BEA_API"
2018,14,"Highways and streets",75271,"m1gtotl1sq00","6","FAAt703","BEA_API"
2019,14,"Highways and streets",77456,"m1gtotl1sq00","6","FAAt703","BEA_API"
2020,14,"Highways and streets",77507,"m1gtotl1sq00","6","FAAt703","BEA_API"
2021,14,"Highways and streets",85535,"m1gtotl1sq00","6","FAAt703","BEA_API"
2022,14,"Highways and streets",94165,"m1gtotl1sq00","6","FAAt703","BEA_API"
2023,14,"Highways and streets",96790,"m1gtotl1sq00","6","FAAt703","BEA_API"
2024,14,"Highways and streets",99790,"m1gtotl1sq00","6","FAAt703","BEA_API"
1925,15,"Military facilities",82,"m1gtotl1sm00","6","FAAt703","BEA_API"
1926,15,"Military facilities",82,"m1gtotl1sm00","6","FAAt703","BEA_API"
1927,15,"Military facilities",80,"m1gtotl1sm00","6","FAAt703","BEA_API"
1928,15,"Military facilities",75,"m1gtotl1sm00","6","FAAt703","BEA_API"
1929,15,"Military facilities",73,"m1gtotl1sm00","6","FAAt703","BEA_API"
1930,15,"Military facilities",67,"m1gtotl1sm00","6","FAAt703","BEA_API"
1931,15,"Military facilities",60,"m1gtotl1sm00","6","FAAt703","BEA_API"
1932,15,"Military facilities",51,"m1gtotl1sm00","6","FAAt703","BEA_API"
1933,15,"Military facilities",54,"m1gtotl1sm00","6","FAAt703","BEA_API"
1934,15,"Military facilities",60,"m1gtotl1sm00","6","FAAt703","BEA_API"
1935,15,"Military facilities",60,"m1gtotl1sm00","6","FAAt703","BEA_API"
1936,15,"Military facilities",66,"m1gtotl1sm00","6","FAAt703","BEA_API"
1937,15,"Military facilities",70,"m1gtotl1sm00","6","FAAt703","BEA_API"
1938,15,"Military facilities",69,"m1gtotl1sm00","6","FAAt703","BEA_API"
1939,15,"Military facilities",71,"m1gtotl1sm00","6","FAAt703","BEA_API"
1940,15,"Military facilities",76,"m1gtotl1sm00","6","FAAt703","BEA_API"
1941,15,"Military facilities",104,"m1gtotl1sm00","6","FAAt703","BEA_API"
1942,15,"Military facilities",202,"m1gtotl1sm00","6","FAAt703","BEA_API"
1943,15,"Military facilities",310,"m1gtotl1sm00","6","FAAt703","BEA_API"
1944,15,"Military facilities",331,"m1gtotl1sm00","6","FAAt703","BEA_API"
1945,15,"Military facilities",346,"m1gtotl1sm00","6","FAAt703","BEA_API"
1946,15,"Military facilities",406,"m1gtotl1sm00","6","FAAt703","BEA_API"
1947,15,"Military facilities",480,"m1gtotl1sm00","6","FAAt703","BEA_API"
1948,15,"Military facilities",499,"m1gtotl1sm00","6","FAAt703","BEA_API"
1949,15,"Military facilities",486,"m1gtotl1sm00","6","FAAt703","BEA_API"
1950,15,"Military facilities",464,"m1gtotl1sm00","6","FAAt703","BEA_API"
1951,15,"Military facilities",591,"m1gtotl1sm00","6","FAAt703","BEA_API"
1952,15,"Military facilities",629,"m1gtotl1sm00","6","FAAt703","BEA_API"
1953,15,"Military facilities",663,"m1gtotl1sm00","6","FAAt703","BEA_API"
1954,15,"Military facilities",597,"m1gtotl1sm00","6","FAAt703","BEA_API"
1955,15,"Military facilities",615,"m1gtotl1sm00","6","FAAt703","BEA_API"
1956,15,"Military facilities",683,"m1gtotl1sm00","6","FAAt703","BEA_API"
1957,15,"Military facilities",727,"m1gtotl1sm00","6","FAAt703","BEA_API"
1958,15,"Military facilities",757,"m1gtotl1sm00","6","FAAt703","BEA_API"
1959,15,"Military facilities",795,"m1gtotl1sm00","6","FAAt703","BEA_API"
1960,15,"Military facilities",804,"m1gtotl1sm00","6","FAAt703","BEA_API"
1961,15,"Military facilities",824,"m1gtotl1sm00","6","FAAt703","BEA_API"
1962,15,"Military facilities",856,"m1gtotl1sm00","6","FAAt703","BEA_API"
1963,15,"Military facilities",882,"m1gtotl1sm00","6","FAAt703","BEA_API"
1964,15,"Military facilities",896,"m1gtotl1sm00","6","FAAt703","BEA_API"
1965,15,"Military facilities",911,"m1gtotl1sm00","6","FAAt703","BEA_API"
1966,15,"Military facilities",920,"m1gtotl1sm00","6","FAAt703","BEA_API"
1967,15,"Military facilities",975,"m1gtotl1sm00","6","FAAt703","BEA_API"
1968,15,"Military facilities",1043,"m1gtotl1sm00","6","FAAt703","BEA_API"
1969,15,"Military facilities",1121,"m1gtotl1sm00","6","FAAt703","BEA_API"
1970,15,"Military facilities",1217,"m1gtotl1sm00","6","FAAt703","BEA_API"
1971,15,"Military facilities",1332,"m1gtotl1sm00","6","FAAt703","BEA_API"
1972,15,"Military facilities",1486,"m1gtotl1sm00","6","FAAt703","BEA_API"
1973,15,"Military facilities",1859,"m1gtotl1sm00","6","FAAt703","BEA_API"
1974,15,"Military facilities",2148,"m1gtotl1sm00","6","FAAt703","BEA_API"
1975,15,"Military facilities",2374,"m1gtotl1sm00","6","FAAt703","BEA_API"
1976,15,"Military facilities",2487,"m1gtotl1sm00","6","FAAt703","BEA_API"
1977,15,"Military facilities",2661,"m1gtotl1sm00","6","FAAt703","BEA_API"
1978,15,"Military facilities",2740,"m1gtotl1sm00","6","FAAt703","BEA_API"
1979,15,"Military facilities",3080,"m1gtotl1sm00","6","FAAt703","BEA_API"
1980,15,"Military facilities",3345,"m1gtotl1sm00","6","FAAt703","BEA_API"
1981,15,"Military facilities",3516,"m1gtotl1sm00","6","FAAt703","BEA_API"
1982,15,"Military facilities",3488,"m1gtotl1sm00","6","FAAt703","BEA_API"
1983,15,"Military facilities",3475,"m1gtotl1sm00","6","FAAt703","BEA_API"
1984,15,"Military facilities",3607,"m1gtotl1sm00","6","FAAt703","BEA_API"
1985,15,"Military facilities",3808,"m1gtotl1sm00","6","FAAt703","BEA_API"
1986,15,"Military facilities",4016,"m1gtotl1sm00","6","FAAt703","BEA_API"
1987,15,"Military facilities",4201,"m1gtotl1sm00","6","FAAt703","BEA_API"
1988,15,"Military facilities",4250,"m1gtotl1sm00","6","FAAt703","BEA_API"
1989,15,"Military facilities",4424,"m1gtotl1sm00","6","FAAt703","BEA_API"
1990,15,"Military facilities",4532,"m1gtotl1sm00","6","FAAt703","BEA_API"
1991,15,"Military facilities",4675,"m1gtotl1sm00","6","FAAt703","BEA_API"
1992,15,"Military facilities",4893,"m1gtotl1sm00","6","FAAt703","BEA_API"
1993,15,"Military facilities",5192,"m1gtotl1sm00","6","FAAt703","BEA_API"
1994,15,"Military facilities",5333,"m1gtotl1sm00","6","FAAt703","BEA_API"
1995,15,"Military facilities",5543,"m1gtotl1sm00","6","FAAt703","BEA_API"
1996,15,"Military facilities",5679,"m1gtotl1sm00","6","FAAt703","BEA_API"
1997,15,"Military facilities",5830,"m1gtotl1sm00","6","FAAt703","BEA_API"
1998,15,"Military facilities",5961,"m1gtotl1sm00","6","FAAt703","BEA_API"
1999,15,"Military facilities",6154,"m1gtotl1sm00","6","FAAt703","BEA_API"
2000,15,"Military facilities",6372,"m1gtotl1sm00","6","FAAt703","BEA_API"
2001,15,"Military facilities",6568,"m1gtotl1sm00","6","FAAt703","BEA_API"
2002,15,"Military facilities",6685,"m1gtotl1sm00","6","FAAt703","BEA_API"
2003,15,"Military facilities",6812,"m1gtotl1sm00","6","FAAt703","BEA_API"
2004,15,"Military facilities",7109,"m1gtotl1sm00","6","FAAt703","BEA_API"
2005,15,"Military facilities",7763,"m1gtotl1sm00","6","FAAt703","BEA_API"
2006,15,"Military facilities",8476,"m1gtotl1sm00","6","FAAt703","BEA_API"
2007,15,"Military facilities",9117,"m1gtotl1sm00","6","FAAt703","BEA_API"
2008,15,"Military facilities",9682,"m1gtotl1sm00","6","FAAt703","BEA_API"
2009,15,"Military facilities",9641,"m1gtotl1sm00","6","FAAt703","BEA_API"
2010,15,"Military facilities",9690,"m1gtotl1sm00","6","FAAt703","BEA_API"
2011,15,"Military facilities",10064,"m1gtotl1sm00","6","FAAt703","BEA_API"
2012,15,"Military facilities",10340,"m1gtotl1sm00","6","FAAt703","BEA_API"
2013,15,"Military facilities",10566,"m1gtotl1sm00","6","FAAt703","BEA_API"
2014,15,"Military facilities",10836,"m1gtotl1sm00","6","FAAt703","BEA_API"
2015,15,"Military facilities",10853,"m1gtotl1sm00","6","FAAt703","BEA_API"
2016,15,"Military facilities",10967,"m1gtotl1sm00","6","FAAt703","BEA_API"
2017,15,"Military facilities",11253,"m1gtotl1sm00","6","FAAt703","BEA_API"
2018,15,"Military facilities",11607,"m1gtotl1sm00","6","FAAt703","BEA_API"
2019,15,"Military facilities",11749,"m1gtotl1sm00","6","FAAt703","BEA_API"
2020,15,"Military facilities",11859,"m1gtotl1sm00","6","FAAt703","BEA_API"
2021,15,"Military facilities",12987,"m1gtotl1sm00","6","FAAt703","BEA_API"
2022,15,"Military facilities",14196,"m1gtotl1sm00","6","FAAt703","BEA_API"
2023,15,"Military facilities",14615,"m1gtotl1sm00","6","FAAt703","BEA_API"
2024,15,"Military facilities",14978,"m1gtotl1sm00","6","FAAt703","BEA_API"
1925,16,"Conservation and development",19,"m1gtotl1sv00","6","FAAt703","BEA_API"
1926,16,"Conservation and development",19,"m1gtotl1sv00","6","FAAt703","BEA_API"
1927,16,"Conservation and development",20,"m1gtotl1sv00","6","FAAt703","BEA_API"
1928,16,"Conservation and development",20,"m1gtotl1sv00","6","FAAt703","BEA_API"
1929,16,"Conservation and development",22,"m1gtotl1sv00","6","FAAt703","BEA_API"
1930,16,"Conservation and development",23,"m1gtotl1sv00","6","FAAt703","BEA_API"
1931,16,"Conservation and development",24,"m1gtotl1sv00","6","FAAt703","BEA_API"
1932,16,"Conservation and development",22,"m1gtotl1sv00","6","FAAt703","BEA_API"
1933,16,"Conservation and development",24,"m1gtotl1sv00","6","FAAt703","BEA_API"
1934,16,"Conservation and development",33,"m1gtotl1sv00","6","FAAt703","BEA_API"
1935,16,"Conservation and development",37,"m1gtotl1sv00","6","FAAt703","BEA_API"
1936,16,"Conservation and development",50,"m1gtotl1sv00","6","FAAt703","BEA_API"
1937,16,"Conservation and development",61,"m1gtotl1sv00","6","FAAt703","BEA_API"
1938,16,"Conservation and development",71,"m1gtotl1sv00","6","FAAt703","BEA_API"
1939,16,"Conservation and development",73,"m1gtotl1sv00","6","FAAt703","BEA_API"
1940,16,"Conservation and development",77,"m1gtotl1sv00","6","FAAt703","BEA_API"
1941,16,"Conservation and development",86,"m1gtotl1sv00","6","FAAt703","BEA_API"
1942,16,"Conservation and development",84,"m1gtotl1sv00","6","FAAt703","BEA_API"
1943,16,"Conservation and development",99,"m1gtotl1sv00","6","FAAt703","BEA_API"
1944,16,"Conservation and development",105,"m1gtotl1sv00","6","FAAt703","BEA_API"
1945,16,"Conservation and development",104,"m1gtotl1sv00","6","FAAt703","BEA_API"
1946,16,"Conservation and development",152,"m1gtotl1sv00","6","FAAt703","BEA_API"
1947,16,"Conservation and development",180,"m1gtotl1sv00","6","FAAt703","BEA_API"
1948,16,"Conservation and development",196,"m1gtotl1sv00","6","FAAt703","BEA_API"
1949,16,"Conservation and development",203,"m1gtotl1sv00","6","FAAt703","BEA_API"
1950,16,"Conservation and development",195,"m1gtotl1sv00","6","FAAt703","BEA_API"
1951,16,"Conservation and development",207,"m1gtotl1sv00","6","FAAt703","BEA_API"
1952,16,"Conservation and development",219,"m1gtotl1sv00","6","FAAt703","BEA_API"
1953,16,"Conservation and development",227,"m1gtotl1sv00","6","FAAt703","BEA_API"
1954,16,"Conservation and development",229,"m1gtotl1sv00","6","FAAt703","BEA_API"
1955,16,"Conservation and development",235,"m1gtotl1sv00","6","FAAt703","BEA_API"
1956,16,"Conservation and development",261,"m1gtotl1sv00","6","FAAt703","BEA_API"
1957,16,"Conservation and development",286,"m1gtotl1sv00","6","FAAt703","BEA_API"
1958,16,"Conservation and development",294,"m1gtotl1sv00","6","FAAt703","BEA_API"
1959,16,"Conservation and development",297,"m1gtotl1sv00","6","FAAt703","BEA_API"
1960,16,"Conservation and development",307,"m1gtotl1sv00","6","FAAt703","BEA_API"
1961,16,"Conservation and development",323,"m1gtotl1sv00","6","FAAt703","BEA_API"
1962,16,"Conservation and development",340,"m1gtotl1sv00","6","FAAt703","BEA_API"
1963,16,"Conservation and development",360,"m1gtotl1sv00","6","FAAt703","BEA_API"
1964,16,"Conservation and development",383,"m1gtotl1sv00","6","FAAt703","BEA_API"
1965,16,"Conservation and development",409,"m1gtotl1sv00","6","FAAt703","BEA_API"
1966,16,"Conservation and development",440,"m1gtotl1sv00","6","FAAt703","BEA_API"
1967,16,"Conservation and development",474,"m1gtotl1sv00","6","FAAt703","BEA_API"
1968,16,"Conservation and development",514,"m1gtotl1sv00","6","FAAt703","BEA_API"
1969,16,"Conservation and development",556,"m1gtotl1sv00","6","FAAt703","BEA_API"
1970,16,"Conservation and development",614,"m1gtotl1sv00","6","FAAt703","BEA_API"
1971,16,"Conservation and development",673,"m1gtotl1sv00","6","FAAt703","BEA_API"
1972,16,"Conservation and development",731,"m1gtotl1sv00","6","FAAt703","BEA_API"
1973,16,"Conservation and development",787,"m1gtotl1sv00","6","FAAt703","BEA_API"
1974,16,"Conservation and development",880,"m1gtotl1sv00","6","FAAt703","BEA_API"
1975,16,"Conservation and development",1055,"m1gtotl1sv00","6","FAAt703","BEA_API"
1976,16,"Conservation and development",1154,"m1gtotl1sv00","6","FAAt703","BEA_API"
1977,16,"Conservation and development",1231,"m1gtotl1sv00","6","FAAt703","BEA_API"
1978,16,"Conservation and development",1315,"m1gtotl1sv00","6","FAAt703","BEA_API"
1979,16,"Conservation and development",1442,"m1gtotl1sv00","6","FAAt703","BEA_API"
1980,16,"Conservation and development",1606,"m1gtotl1sv00","6","FAAt703","BEA_API"
1981,16,"Conservation and development",1786,"m1gtotl1sv00","6","FAAt703","BEA_API"
1982,16,"Conservation and development",1938,"m1gtotl1sv00","6","FAAt703","BEA_API"
1983,16,"Conservation and development",2000,"m1gtotl1sv00","6","FAAt703","BEA_API"
1984,16,"Conservation and development",2041,"m1gtotl1sv00","6","FAAt703","BEA_API"
1985,16,"Conservation and development",2091,"m1gtotl1sv00","6","FAAt703","BEA_API"
1986,16,"Conservation and development",2133,"m1gtotl1sv00","6","FAAt703","BEA_API"
1987,16,"Conservation and development",2173,"m1gtotl1sv00","6","FAAt703","BEA_API"
1988,16,"Conservation and development",2240,"m1gtotl1sv00","6","FAAt703","BEA_API"
1989,16,"Conservation and development",2346,"m1gtotl1sv00","6","FAAt703","BEA_API"
1990,16,"Conservation and development",2452,"m1gtotl1sv00","6","FAAt703","BEA_API"
1991,16,"Conservation and development",2546,"m1gtotl1sv00","6","FAAt703","BEA_API"
1992,16,"Conservation and development",2599,"m1gtotl1sv00","6","FAAt703","BEA_API"
1993,16,"Conservation and development",2660,"m1gtotl1sv00","6","FAAt703","BEA_API"
1994,16,"Conservation and development",2758,"m1gtotl1sv00","6","FAAt703","BEA_API"
1995,16,"Conservation and development",2893,"m1gtotl1sv00","6","FAAt703","BEA_API"
1996,16,"Conservation and development",3063,"m1gtotl1sv00","6","FAAt703","BEA_API"
1997,16,"Conservation and development",3236,"m1gtotl1sv00","6","FAAt703","BEA_API"
1998,16,"Conservation and development",3299,"m1gtotl1sv00","6","FAAt703","BEA_API"
1999,16,"Conservation and development",3356,"m1gtotl1sv00","6","FAAt703","BEA_API"
2000,16,"Conservation and development",3483,"m1gtotl1sv00","6","FAAt703","BEA_API"
2001,16,"Conservation and development",3571,"m1gtotl1sv00","6","FAAt703","BEA_API"
2002,16,"Conservation and development",3639,"m1gtotl1sv00","6","FAAt703","BEA_API"
2003,16,"Conservation and development",3768,"m1gtotl1sv00","6","FAAt703","BEA_API"
2004,16,"Conservation and development",3960,"m1gtotl1sv00","6","FAAt703","BEA_API"
2005,16,"Conservation and development",4286,"m1gtotl1sv00","6","FAAt703","BEA_API"
2006,16,"Conservation and development",4551,"m1gtotl1sv00","6","FAAt703","BEA_API"
2007,16,"Conservation and development",4791,"m1gtotl1sv00","6","FAAt703","BEA_API"
2008,16,"Conservation and development",5100,"m1gtotl1sv00","6","FAAt703","BEA_API"
2009,16,"Conservation and development",5268,"m1gtotl1sv00","6","FAAt703","BEA_API"
2010,16,"Conservation and development",5327,"m1gtotl1sv00","6","FAAt703","BEA_API"
2011,16,"Conservation and development",5602,"m1gtotl1sv00","6","FAAt703","BEA_API"
2012,16,"Conservation and development",5882,"m1gtotl1sv00","6","FAAt703","BEA_API"
2013,16,"Conservation and development",6008,"m1gtotl1sv00","6","FAAt703","BEA_API"
2014,16,"Conservation and development",6100,"m1gtotl1sv00","6","FAAt703","BEA_API"
2015,16,"Conservation and development",6183,"m1gtotl1sv00","6","FAAt703","BEA_API"
2016,16,"Conservation and development",6201,"m1gtotl1sv00","6","FAAt703","BEA_API"
2017,16,"Conservation and development",6444,"m1gtotl1sv00","6","FAAt703","BEA_API"
2018,16,"Conservation and development",6754,"m1gtotl1sv00","6","FAAt703","BEA_API"
2019,16,"Conservation and development",7070,"m1gtotl1sv00","6","FAAt703","BEA_API"
2020,16,"Conservation and development",7194,"m1gtotl1sv00","6","FAAt703","BEA_API"
2021,16,"Conservation and development",7561,"m1gtotl1sv00","6","FAAt703","BEA_API"
2022,16,"Conservation and development",8578,"m1gtotl1sv00","6","FAAt703","BEA_API"
2023,16,"Conservation and development",9133,"m1gtotl1sv00","6","FAAt703","BEA_API"
2024,16,"Conservation and development",9333,"m1gtotl1sv00","6","FAAt703","BEA_API"
1925,17,"Other structures",54,"m1gtotl1sx00","6","FAAt703","BEA_API"
1926,17,"Other structures",58,"m1gtotl1sx00","6","FAAt703","BEA_API"
1927,17,"Other structures",61,"m1gtotl1sx00","6","FAAt703","BEA_API"
1928,17,"Other structures",65,"m1gtotl1sx00","6","FAAt703","BEA_API"
1929,17,"Other structures",70,"m1gtotl1sx00","6","FAAt703","BEA_API"
1930,17,"Other structures",72,"m1gtotl1sx00","6","FAAt703","BEA_API"
1931,17,"Other structures",70,"m1gtotl1sx00","6","FAAt703","BEA_API"
1932,17,"Other structures",61,"m1gtotl1sx00","6","FAAt703","BEA_API"
1933,17,"Other structures",65,"m1gtotl1sx00","6","FAAt703","BEA_API"
1934,17,"Other structures",79,"m1gtotl1sx00","6","FAAt703","BEA_API"
1935,17,"Other structures",79,"m1gtotl1sx00","6","FAAt703","BEA_API"
1936,17,"Other structures",91,"m1gtotl1sx00","6","FAAt703","BEA_API"
1937,17,"Other structures",101,"m1gtotl1sx00","6","FAAt703","BEA_API"
1938,17,"Other structures",109,"m1gtotl1sx00","6","FAAt703","BEA_API"
1939,17,"Other structures",110,"m1gtotl1sx00","6","FAAt703","BEA_API"
1940,17,"Other structures",115,"m1gtotl1sx00","6","FAAt703","BEA_API"
1941,17,"Other structures",125,"m1gtotl1sx00","6","FAAt703","BEA_API"
1942,17,"Other structures",131,"m1gtotl1sx00","6","FAAt703","BEA_API"
1943,17,"Other structures",130,"m1gtotl1sx00","6","FAAt703","BEA_API"
1944,17,"Other structures",151,"m1gtotl1sx00","6","FAAt703","BEA_API"
1945,17,"Other structures",147,"m1gtotl1sx00","6","FAAt703","BEA_API"
1946,17,"Other structures",155,"m1gtotl1sx00","6","FAAt703","BEA_API"
1947,17,"Other structures",188,"m1gtotl1sx00","6","FAAt703","BEA_API"
1948,17,"Other structures",220,"m1gtotl1sx00","6","FAAt703","BEA_API"
1949,17,"Other structures",232,"m1gtotl1sx00","6","FAAt703","BEA_API"
1950,17,"Other structures",251,"m1gtotl1sx00","6","FAAt703","BEA_API"
1951,17,"Other structures",275,"m1gtotl1sx00","6","FAAt703","BEA_API"
1952,17,"Other structures",292,"m1gtotl1sx00","6","FAAt703","BEA_API"
1953,17,"Other structures",317,"m1gtotl1sx00","6","FAAt703","BEA_API"
1954,17,"Other structures",334,"m1gtotl1sx00","6","FAAt703","BEA_API"
1955,17,"Other structures",358,"m1gtotl1sx00","6","FAAt703","BEA_API"
1956,17,"Other structures",398,"m1gtotl1sx00","6","FAAt703","BEA_API"
1957,17,"Other structures",438,"m1gtotl1sx00","6","FAAt703","BEA_API"
1958,17,"Other structures",466,"m1gtotl1sx00","6","FAAt703","BEA_API"
1959,17,"Other structures",440,"m1gtotl1sx00","6","FAAt703","BEA_API"
1960,17,"Other structures",461,"m1gtotl1sx00","6","FAAt703","BEA_API"
1961,17,"Other structures",483,"m1gtotl1sx00","6","FAAt703","BEA_API"
1962,17,"Other structures",510,"m1gtotl1sx00","6","FAAt703","BEA_API"
1963,17,"Other structures",537,"m1gtotl1sx00","6","FAAt703","BEA_API"
1964,17,"Other structures",567,"m1gtotl1sx00","6","FAAt703","BEA_API"
1965,17,"Other structures",609,"m1gtotl1sx00","6","FAAt703","BEA_API"
1966,17,"Other structures",659,"m1gtotl1sx00","6","FAAt703","BEA_API"
1967,17,"Other structures",705,"m1gtotl1sx00","6","FAAt703","BEA_API"
1968,17,"Other structures",769,"m1gtotl1sx00","6","FAAt703","BEA_API"
1969,17,"Other structures",848,"m1gtotl1sx00","6","FAAt703","BEA_API"
1970,17,"Other structures",940,"m1gtotl1sx00","6","FAAt703","BEA_API"
1971,17,"Other structures",1065,"m1gtotl1sx00","6","FAAt703","BEA_API"
1972,17,"Other structures",1200,"m1gtotl1sx00","6","FAAt703","BEA_API"
1973,17,"Other structures",1327,"m1gtotl1sx00","6","FAAt703","BEA_API"
1974,17,"Other structures",1575,"m1gtotl1sx00","6","FAAt703","BEA_API"
1975,17,"Other structures",1879,"m1gtotl1sx00","6","FAAt703","BEA_API"
1976,17,"Other structures",2057,"m1gtotl1sx00","6","FAAt703","BEA_API"
1977,17,"Other structures",2245,"m1gtotl1sx00","6","FAAt703","BEA_API"
1978,17,"Other structures",2536,"m1gtotl1sx00","6","FAAt703","BEA_API"
1979,17,"Other structures",2881,"m1gtotl1sx00","6","FAAt703","BEA_API"
1980,17,"Other structures",3301,"m1gtotl1sx00","6","FAAt703","BEA_API"
1981,17,"Other structures",3633,"m1gtotl1sx00","6","FAAt703","BEA_API"
1982,17,"Other structures",3822,"m1gtotl1sx00","6","FAAt703","BEA_API"
1983,17,"Other structures",4023,"m1gtotl1sx00","6","FAAt703","BEA_API"
1984,17,"Other structures",4232,"m1gtotl1sx00","6","FAAt703","BEA_API"
1985,17,"Other structures",4420,"m1gtotl1sx00","6","FAAt703","BEA_API"
1986,17,"Other structures",4615,"m1gtotl1sx00","6","FAAt703","BEA_API"
1987,17,"Other structures",4819,"m1gtotl1sx00","6","FAAt703","BEA_API"
1988,17,"Other structures",5117,"m1gtotl1sx00","6","FAAt703","BEA_API"
1989,17,"Other structures",5415,"m1gtotl1sx00","6","FAAt703","BEA_API"
1990,17,"Other structures",5673,"m1gtotl1sx00","6","FAAt703","BEA_API"
1991,17,"Other structures",5818,"m1gtotl1sx00","6","FAAt703","BEA_API"
1992,17,"Other structures",6082,"m1gtotl1sx00","6","FAAt703","BEA_API"
1993,17,"Other structures",6512,"m1gtotl1sx00","6","FAAt703","BEA_API"
1994,17,"Other structures",6911,"m1gtotl1sx00","6","FAAt703","BEA_API"
1995,17,"Other structures",7220,"m1gtotl1sx00","6","FAAt703","BEA_API"
1996,17,"Other structures",7521,"m1gtotl1sx00","6","FAAt703","BEA_API"
1997,17,"Other structures",7863,"m1gtotl1sx00","6","FAAt703","BEA_API"
1998,17,"Other structures",8123,"m1gtotl1sx00","6","FAAt703","BEA_API"
1999,17,"Other structures",8563,"m1gtotl1sx00","6","FAAt703","BEA_API"
2000,17,"Other structures",9083,"m1gtotl1sx00","6","FAAt703","BEA_API"
2001,17,"Other structures",9598,"m1gtotl1sx00","6","FAAt703","BEA_API"
2002,17,"Other structures",9978,"m1gtotl1sx00","6","FAAt703","BEA_API"
2003,17,"Other structures",10379,"m1gtotl1sx00","6","FAAt703","BEA_API"
2004,17,"Other structures",11257,"m1gtotl1sx00","6","FAAt703","BEA_API"
2005,17,"Other structures",12490,"m1gtotl1sx00","6","FAAt703","BEA_API"
2006,17,"Other structures",13680,"m1gtotl1sx00","6","FAAt703","BEA_API"
2007,17,"Other structures",14852,"m1gtotl1sx00","6","FAAt703","BEA_API"
2008,17,"Other structures",15701,"m1gtotl1sx00","6","FAAt703","BEA_API"
2009,17,"Other structures",15996,"m1gtotl1sx00","6","FAAt703","BEA_API"
