"year","KNC","KNR","KGC","KGR","IG_cc","IG_R","DEP","pK","z","rho","Ret_R","sfc_max_resid","account"
2019,3594909,3530682.65048,4310923.60772001,4233904.99991006,1074887,1055683.15696628,846848,101.819091543423,0.24952226607422,0.197760920019005,783467.287208133,9.31322574615479e-10,"NF_IPP"
2020,3944540,3716031.17726,4751314.05095022,4476068.47599074,1136206,1070385.11963115,786575,106.149270870986,0.209876803002878,0.195616492001608,828221.643550475,9.31322574615479e-10,"NF_IPP"
2021,4241707,3947314.31594,5127108.43062458,4771265.08445328,1263051,1175389.83575771,965884,107.458050220911,0.241883735367833,0.196644272092005,880193.227295171,9.31322574615479e-10,"NF_IPP"
2022,4649271,4232929.7344,5639429.95794666,5134420.16050657,1423690,1296198.85215724,1016126,109.835770771636,0.234370017388225,0.195554797226459,933043.776103946,9.31322574615479e-10,"NF_IPP"
2023,5029315,4512294.25722,6141851.61407934,5510460.52333322,1524507,1367785.50979441,1144463,111.458045803479,0.24257680578998,0.193156211600323,991745.146967771,9.31322574615479e-10,"NF_IPP"
2024,5423814,4761067.27562,6673310.85604023,5857885.60166938,1603882,1407900.43761751,1209383,113.920129374641,0.235269688126805,0.192447682873494,1060475.35928134,9.31322574615479e-10,"NF_IPP"
1925,3048,35658.99938,669.481676669791,7832.36440068551,375,4387.18004183071,375,8.54763188254107,0.123031496062992,0.0483710083687176,175.117659213255,4.65661287307739e-10,"fin_corp"
1926,3187,36982.12304,958.997564136844,11128.2604053872,304,3527.63269663006,165,8.61767723976509,0.0536938527610378,0.0295870672089867,231.736691928357,4.65661287307739e-10,"fin_corp"
1927,3235,38501.26502,1231.47792673928,14656.4012437927,320,3808.47134664606,272,8.40232132196055,0.0875342024347218,0.0251908652411563,280.330508240605,4.65661287307739e-10,"fin_corp"
1928,3342,40118.41616,1517.71077631241,18219.0761623632,325,3901.40193058049,218,8.33033883160157,0.0679702438488102,0.023111199425808,338.727012009952,4.65661287307739e-10,"fin_corp"
1929,3416,42584.98002,1817.78600424658,22661.1184635469,389,4849.40199876464,315,8.02160761469344,0.0978825692849896,0.0223589656221109,407.359697580899,4.65661287307739e-10,"fin_corp"
1930,3385,44136.79172,2013.13877205162,26249.1836589362,313,4081.18635402068,344,7.66933859052137,0.105328059496674,0.0217606716731429,493.121158631442,4.65661287307739e-10,"fin_corp"
1931,2885,44479.82378,1870.57617695799,28839.8262454619,206,3176.02901167418,706,6.48608684753202,0.246615960704376,0.0223011287800232,585.386425148415,4.65661287307739e-10,"fin_corp"
1932,2624,44055.11742,1812.31643396652,30427.5203127251,135,2266.55520262957,396,5.95617524970837,0.149473657103446,0.0235390161365221,678.861135366422,4.65661287307739e-10,"fin_corp"
1933,2843,43254.70928,2056.41430919736,31287.2328890481,107,1627.94720118185,-112,6.57269473618804,-0.038679263615557,0.0252480194561753,768.234624858853,4.65661287307739e-10,"fin_corp"
1934,2842,42764.66348,2151.69922016824,32377.4430192376,129,1941.11245211823,130,6.64567371453568,0.0452242049022964,0.0271964709997285,850.902321928747,4.65661287307739e-10,"fin_corp"
1935,2872,42503.30572,2270.73374554255,33605.0454719762,146,2160.68336877437,116,6.75712147878553,0.0401431273952984,0.0288188574830122,933.080916035754,4.65661287307739e-10,"fin_corp"
1936,3061,42617.64974,2516.75719408897,35040.2733022898,176,2450.4104391506,-13,7.18247021756109,-0.00425840349481124,0.0302092318156093,1015.18260883702,4.65661287307739e-10,"fin_corp"
1937,3314,43107.69554,2827.33132354462,36777.2292957352,218,2835.69029200966,-35,7.68772247851874,-0.0106826955483236,0.0313563278769398,1098.73429856418,4.65661287307739e-10,"fin_corp"
1938,3261,42764.66348,2878.01435821639,37742.2004047017,164,2150.69144762956,217,7.62545460348376,0.066014477015968,0.0322406108717017,1185.72033866315,4.65661287307739e-10,"fin_corp"
1939,3103,42601.31488,2832.94489313489,38893.7084853779,176,2416.31692519497,334,7.28381273850485,0.107226624866101,0.0335117939854191,1264.80884451876,4.65661287307739e-10,"fin_corp"
1940,3556,43026.02124,3329.36856199281,40283.8814578434,226,2734.49966260967,-227,8.26476605904265,-0.0644721700815006,0.034564116986931,1344.32669014419,4.65661287307739e-10,"fin_corp"
1941,4279,44120.45686,4073.63148545899,42002.9170875745,305,3144.83275118018,-418,9.6984489838304,-0.100171184412654,0.035393737391992,1425.79712144904,4.65661287307739e-10,"fin_corp"
1942,4124,43026.02124,4035.07842888633,42098.2953895075,154,1606.69429460718,309,9.58489742055452,0.0730686375093321,0.0359812150552091,1511.31599267414,4.65661287307739e-10,"fin_corp"
1943,4236,41572.2187,4236.93494874253,41581.3943122752,108,1059.91492436261,-4,10.1894970546761,-0.00091238062870733,0.0374555783555057,1576.81600159492,4.65661287307739e-10,"fin_corp"
1944,4236,40118.41616,4317.46774393474,40889.9829340298,99,937.611709121813,99,10.5587418583675,0.0225538048832071,0.0391767307063663,1629.02308736724,4.65661287307739e-10,"fin_corp"
1945,4235,39170.99428,4370.10167840642,40420.5968944218,130,1202.41540883117,131,10.8115713625434,0.0302022082152375,0.0408853545166895,1671.80144843919,4.65661287307739e-10,"fin_corp"
1946,5394,40624.79682,5543.73168347459,41752.497824574,404,3042.71744814238,-755,13.2776048675386,-0.145165233170764,0.0423253650226596,1710.81651799018,4.65661287307739e-10,"fin_corp"
1947,6465,41784.57188,6661.96906682041,43057.6218615458,476,3076.48201312916,-595,15.472217876413,-0.094661458454808,0.0424251977354685,1771.35797615727,4.65661287307739e-10,"fin_corp"
1948,6973,42928.01208,7237.38552211257,44555.6536814665,541,3330.56855518141,33,16.2434728796787,0.00486204635841563,0.0425601010003161,1832.53673526081,4.65661287307739e-10,"fin_corp"
1949,6448,43989.77798,6809.81578327292,46458.1706561531,557,3799.98547376861,1082,14.6579507696802,0.171954372835394,0.0425864810029976,1897.46849908191,4.65661287307739e-10,"fin_corp"
1950,7163,45198.55762,7664.44812659446,48362.697232358,614,3874.34236753874,-101,15.8478508544937,-0.0144876927939557,0.0423997708801937,1969.81579133383,4.65661287307739e-10,"fin_corp"
1951,8329,46848.37848,9004.70719807696,50649.0492156429,770,4331.04231355505,-396,17.7786302754443,-0.0492801829774034,0.0422782526054436,2044.69033027022,4.65661287307739e-10,"fin_corp"
1952,8705,48106.1627,9524.16137134523,52633.0679507167,744,4111.54337148765,368,18.0953946675942,0.0434095411588749,0.0420052235799279,2127.52463641385,4.65661287307739e-10,"fin_corp"
1953,8904,50458.38254,9873.90748976202,55954.7845106675,976,5530.9278255885,777,17.6462255660722,0.0915310567959765,0.0419738265629188,2209.2112656377,4.65661287307739e-10,"fin_corp"
1954,8891,52777.93266,10036.5963223936,59578.3156943978,1000,5936.10759869531,1013,16.8460558265451,0.119173003468976,0.0413293775534795,2312.57641496496,4.65661287307739e-10,"fin_corp"
1955,9926,56485.94588,11319.0847655086,64413.5814502974,1276,7261.3406148378,241,17.572512676139,0.0259854835407519,0.0407207694722788,2426.07485893822,4.65661287307739e-10,"fin_corp"
1956,11441,60177.62424,13168.0863204602,69261.790975661,1409,7411.08928888733,-106,19.012049984511,-0.0098704399855845,0.0397878786712289,2562.87976352375,4.65661287307739e-10,"fin_corp"
1957,12194,63362.92194,14218.8672829078,73884.6135576602,1411,7331.89132830408,658,19.2446933106191,0.0568172043815002,0.0391134665757756,2709.06874630487,4.65661287307739e-10,"fin_corp"
1958,12587,65829.4858,14938.1391340371,78125.8455551378,1358,7102.28344453801,965,19.1206111471708,0.0796508376973398,0.0387232376173649,2861.05144706046,4.65661287307739e-10,"fin_corp"
1959,13152,68802.43032,15838.7648542907,82857.7794435978,1481,7747.59727067518,916,19.1156038221761,0.0727925594537321,0.0386000735196761,3015.66338221518,4.65661287307739e-10,"fin_corp"
1960,13718,72690.127,16687.1169118048,88423.140952248,1651,8748.46185136317,1085,18.8718888880191,0.0835623390539073,0.0384164331229723,3183.10034271296,4.65661287307739e-10,"fin_corp"
1961,14559,76479.81452,17853.2514542574,93784.8313620803,1662,8730.64439399959,821,19.0363955396266,0.0593311832288765,0.0381003654460386,3368.95398416723,4.65661287307739e-10,"fin_corp"
1962,15620,81184.2542,19249.1634702116,100046.669673689,1890,9823.19080909091,829,19.2401841390569,0.0563376179565842,0.0379736514504483,3561.35249748272,4.65661287307739e-10,"fin_corp"
1963,16581,85398.64808,20563.3427719833,105909.274032508,1871,9636.38324333153,910,19.415998230402,0.0577311040721138,0.0377201849578867,3773.77888451213,4.65661287307739e-10,"fin_corp"
1964,18346,92161.28012,22753.2273299559,114301.022434869,2465,12382.9475360187,700,19.9064075239757,0.0411769479822149,0.0376850768746907,3991.19913365775,4.65661287307739e-10,"fin_corp"
1965,20185,99904.00376,25076.0989481607,124112.097280316,2841,14061.2967392698,1002,20.2043954599563,0.0538112849618519,0.0371844608498111,4250.22189382276,4.65661287307739e-10,"fin_corp"
1966,22327,107516.04852,27806.0101855644,133900.315324887,2976,14330.9786534474,834,20.7662021692015,0.0402000024430266,0.0366020775445942,4542.76060887634,4.65661287307739e-10,"fin_corp"
1967,24666,115683.47852,30835.328892963,144617.615650945,3320,15570.7917249007,981,21.3219729520284,0.042792565558265,0.0362470498076583,4853.49139884234,4.65661287307739e-10,"fin_corp"
1968,28497,127215.88968,35577.7136494465,158825.507762032,4346,19401.3494946584,515,22.4005036412367,0.0198736715073294,0.0359116512894736,5193.45738357186,4.65661287307739e-10,"fin_corp"
1969,32552,138062.23672,40775.087967182,172938.67802912,4647,19709.2410308995,592,23.5777724404232,0.0197368379531156,0.0352340807384415,5596.0707638114,4.65661287307739e-10,"fin_corp"
1970,36504,147389.44178,46064.3972821011,185990.735298625,4725,19077.7753783284,773,24.7670386420809,0.0226063531187034,0.0348430910742144,6025.71810882288,4.65661287307739e-10,"fin_corp"
1971,41667,158399.13742,52819.2631532951,200795.010983319,5596,21273.4675643152,433,26.3050674887949,0.0111681722084293,0.0347823340191388,6469.19187962202,4.65661287307739e-10,"fin_corp"
1972,46783,168477.74604,59730.2985089372,215104.334118849,5905,21265.4402318406,789,27.7680590461442,0.0179381919445609,0.0346428781384817,6956.11709631019,4.65661287307739e-10,"fin_corp"
1973,54324,183489.48238,69459.3657859998,234612.014478245,7985,26970.8327222646,444,29.606056595384,0.00890143164883322,0.0346954997138509,7463.15236286862,4.65661287307739e-10,"fin_corp"
1974,68067,202454.25484,86585.1848345859,257533.59301673,10415,30977.7287695741,-3328,33.6209283691239,-0.0539463965790452,0.0343381827610378,8056.15023108922,4.65661287307739e-10,"fin_corp"
1975,77233,219589.52298,99068.0741690067,281671.191709754,11559,32864.6471861228,2393,35.1715322989405,0.0336065941105921,0.0338870296137697,8727.04849309844,4.65661287307739e-10,"fin_corp"
1976,87181,236790.13056,112958.157332078,306802.821973594,12735,34589.2145385073,2787,36.8178351833415,0.0344720494581065,0.0335766828594001,9457.5842746677,4.65661287307739e-10,"fin_corp"
1977,99426,253566.03178,130420.96381653,332612.458068115,14138,36056.1277463203,1893,39.2110880554634,0.0203881642382241,0.0333976447344424,10246.4916517985,4.65661287307739e-10,"fin_corp"
1978,116204,277202.5742,153196.754140313,365448.130931631,18414,43926.2693308217,1636,41.9202456309657,0.0153910555790552,0.0333438997797106,11090.5964673064,4.65661287307739e-10,"fin_corp"
1979,140365,305412.87742,185597.586769858,403832.102145054,23185,50447.0314037167,-976,45.9590968088002,-0.00766092257871089,0.0330089530340227,12063.0601902936,4.65661287307739e-10,"fin_corp"
1980,168440,337233.1847,223349.316199844,447166.950858708,28220,56499.1716470791,145,49.9476349428194,0.000950529781851379,0.0325985053280778,13164.3229334244,4.65661287307739e-10,"fin_corp"
1981,197288,371340.37238,263129.070757553,495268.070633353,33206,62501.1577250024,4358,53.1286158667691,0.0243236317892762,0.032202822508919,14400.0379503575,4.65661287307739e-10,"fin_corp"
1982,223522,405235.20688,301326.630642259,546291.459036556,36847,66801.9329994692,10613,55.1585835102897,0.0518146884058794,0.0318585944296566,15778.5445962665,4.65661287307739e-10,"fin_corp"
1983,246277,441449.5915,336066.205161342,602396.037735678,40945,73393.5914598907,18190,55.7882496081096,0.0804605123713892,0.031647964607135,17289.0127607691,4.65661287307739e-10,"fin_corp"
1984,278148,489425.07532,382347.408210736,672772.801033788,50771,89335.8949159143,18900,56.8315793419736,0.0753339882000275,0.0314728690598111,18959.131617804,4.65661287307739e-10,"fin_corp"
1985,314521,544228.53062,435515.340220056,753589.978635546,58784,101716.355804433,22411,57.7920822419378,0.0792331052689738,0.0310642436355349,20899.1782026748,4.65661287307739e-10,"fin_corp"
1986,357082,600845.15538,498769.128762298,839255.450204519,64641,108768.382861412,22080,59.4299540909448,0.0682672437477292,0.0306571371002958,23102.9112924389,4.65661287307739e-10,"fin_corp"
1987,397253,653247.38626,562135.39342016,924381.883776727,67295,110660.669292281,27124,60.8120305347672,0.0742337956436448,0.0304248673200159,25534.2357200727,4.65661287307739e-10,"fin_corp"
1988,442844,707511.79118,635425.915799112,1015191.19114004,74454,118951.781892756,28863,62.5917483666834,0.0705905727809631,0.0304446409253048,28142.4745294393,4.65661287307739e-10,"fin_corp"
1989,491926,767150.36504,715294.865432042,1115490.37279475,84183,131281.979769645,35101,64.1238044609873,0.0773689185074263,0.0305191754866869,30982.7981149417,4.65661287307739e-10,"fin_corp"
1990,535352,815272.8626,792602.348190907,1207032.35499836,82506,125646.122180688,39080,65.6653771465789,0.0775778279756221,0.030573226635412,34104.1399770741,4.65661287307739e-10,"fin_corp"
1991,556822,846129.41314,845417.609342332,1284670.33567468,75658,114967.546431977,54188,65.8081365985877,0.100999806555262,0.0309267316663644,37329.5657556542,4.65661287307739e-10,"fin_corp"
1992,581538,874192.70262,903516.337218893,1358204.25955777,75898,114093.107833801,51182,66.5228614076852,0.0909304915046857,0.0315716669283967,40559.1839507127,4.65661287307739e-10,"fin_corp"
1993,614278,906666.4043,972857.811855106,1435925.58120238,82360,121562.297621188,49620,67.7512696055236,0.0837784160423379,0.0322786323692251,43840.9759765808,4.65661287307739e-10,"fin_corp"
1994,656067,943909.8851,1055279.47575778,1518272.87260435,90075,129594.51229887,48286,69.50525790187,0.0766224522659661,0.0329036696019687,47247.220896898,4.65661287307739e-10,"fin_corp"
1995,687683,976301.91248,1125129.53664309,1597343.71565443,91472,129862.579907269,59856,70.4375348659462,0.0900270476743458,0.0334536286419067,50791.7368571869,4.65661287307739e-10,"fin_corp"
1996,721689,1020259.02074,1193414.63583888,1687142.31157432,101993,144188.533152556,67987,70.735860730401,0.0984469113727435,0.0340502402204554,54389.9372326682,4.65661287307739e-10,"fin_corp"
1997,762177,1067025.72492,1271035.0454006,1779412.25032676,107475,150461.887180769,66987,71.4300491731016,0.0919176973064467,0.0344914285114608,58191.9484283264,4.65661287307739e-10,"fin_corp"
1998,821761,1136187.52216,1371038.26189798,1895632.14313214,128992,178347.598460456,69408,72.3261771470395,0.0899371517492448,0.0349147341453148,62127.7056550752,4.65661287307739e-10,"fin_corp"
1999,888872,1209139.00692,1486617.23917777,2022256.17664811,141943,193086.088952341,74832,73.5128049722086,0.0895930544446979,0.0350606290767796,66462.0554363768,4.65661287307739e-10,"fin_corp"
2000,949990,1269332.96602,1604429.18541542,2143764.52035538,144149,192605.267127882,83031,74.8416708169724,0.0917530611020463,0.0351572289611985,71096.9234206154,4.65661287307739e-10,"fin_corp"
2001,987710,1310300.7949,1697706.55866904,2252185.6145336,138913,184282.648066683,101193,75.3804014959314,0.105758788143498,0.0353870740783976,75861.5538884561,4.65661287307739e-10,"fin_corp"
2002,1019814,1343770.92304,1782978.75770359,2349364.69885691,134940,177805.411923172,102836,75.8919531978624,0.103413786681909,0.0357991486490165,80626.327599865,4.65661287307739e-10,"fin_corp"
2003,1045830,1368697.9194,1863162.63327761,2438356.92193845,133222,174350.204352817,107206,76.4105786365529,0.104409583726748,0.0363323673471413,85357.9812712752,4.65661287307739e-10,"fin_corp"
2004,1129053,1398999.0847,2041576.54416054,2529698.53197821,146389,181389.250115051,63166,80.704341578759,0.0571845713735235,0.0369296386698427,90047.6400752967,4.65661287307739e-10,"fin_corp"
2005,1211856,1424791.82864,2222488.85614084,2613003.49337952,151486,178103.681422016,68683,85.054951582418,0.0577207844059992,0.0374743151495491,94798.720020703,4.65661287307739e-10,"fin_corp"
2006,1295023,1454194.57664,2398853.01461849,2693696.59381704,160450,180170.946633294,77283,89.0543136938541,0.0609084567102051,0.038070307386813,99477.8461957746,4.65661287307739e-10,"fin_corp"
2007,1356196,1492271.1353,2529430.24648463,2783222.8863555,175994,193652.51496538,114821,90.8813397189617,0.0868808545139125,0.0386555125272563,104126.222426922,4.65661287307739e-10,"fin_corp"
2008,1420822,1505028.66096,2685078.297035,2844212.57128574,160375,169879.810068721,95749,94.404979576516,0.0679659834938076,0.0391237531396788,108890.125138477,4.65661287307739e-10,"fin_corp"
2009,1358948,1485916.87476,2628833.91720206,2874450.44145322,131255,143518.382893697,193129,91.4551831992279,0.140311865007115,0.0398284269853298,113280.512726211,4.65661287307739e-10,"fin_corp"
2010,1349701,1475593.24324,2659809.51763032,2907901.04809935,137760,150609.449936499,147007,91.4683640754836,0.10816147183944,0.0407586930707849,117158.843290374,4.65661287307739e-10,"fin_corp"
2011,1386236,1476655.00914,2768452.57035252,2949028.41621308,152113,162034.764214256,115578,93.8767681970171,0.0834354066463363,0.041578923801259,120907.396100524,4.65661287307739e-10,"fin_corp"
2012,1412383,1491127.6951,2847721.07914604,3006490.28559159,172464,182079.398298993,146317,94.7191179294193,0.104611179791514,0.042257147552517,124617.528920482,4.65661287307739e-10,"fin_corp"
2013,1449588,1506547.80294,2948881.22121785,3064753.93350164,179662,186721.600462894,142457,96.219183830155,0.0992904065713309,0.0427268809643179,128457.95255285,4.65661287307739e-10,"fin_corp"
2014,1489951,1528812.21712,3051146.3660435,3130727.01090747,193193,198231.900688052,152830,97.4580778015231,0.104089723591174,0.0431547935501331,132258.823282221,4.65661287307739e-10,"fin_corp"
2015,1532246,1561612.616,3149348.17688301,3209707.73961695,211067,215112.253529311,168772,98.1194685737606,0.112509984531492,0.0434824002046645,136131.524819831,4.65661287307739e-10,"fin_corp"
2016,1580842,1601600.35328,3257891.98153025,3300672.01438659,228154,231149.935921645,179558,98.7038993068722,0.116492278710918,0.043675522048849,140185.661152001,4.65661287307739e-10,"fin_corp"
2017,1633486,1633486,3389502.01020253,3389502.01020253,233278,233278,180634,100,0.11278344165576,0.0437632105081813,144448.004184063,4.65661287307739e-10,"fin_corp"
2018,1716707,1669488.03144,3582494.19049665,3483955.72088742,250069,243190.714859419,166848,102.828350228978,0.0993328098038862,0.043881668671923,148737.004174524,4.65661287307739e-10,"fin_corp"
2019,1800082,1720844.83128,3764497.10227229,3598789.04450675,280334,267994.077454276,196959,104.604550467288,0.112782558695531,0.0439617395010794,153160.753834948,4.65661287307739e-10,"fin_corp"
2020,1839922,1741100.05768,3897333.00604424,3688007.81860415,261208,247178.556409716,221368,105.675833613588,0.121729951005738,0.0438924817094873,157959.782312316,4.65661287307739e-10,"fin_corp"
2021,2066406,1761698.31614,4412975.98724096,3762248.25416141,277668,236723.687429267,51184,117.296246529181,0.0250626147203683,0.0440571874745931,162483.251872008,4.65661287307739e-10,"fin_corp"
2022,2310716,1761665.64642,4994278.45271564,3807585.51843012,278261,212143.268336946,33951,131.166547108174,0.0146925759796964,0.0443367882179852,166806.004068239,4.65661287307739e-10,"fin_corp"
2023,2341371,1778049.511,5103614.61627306,3875711.91101144,314436,238784.36012097,283781,131.68199116588,0.122330132028392,0.0448205212236476,170657.96753965,4.65661287307739e-10,"fin_corp"
2024,2415243,1804724.33738,5297916.02268156,3958722.98709855,344971,257770.153723793,271099,133.82891503011,0.113928953585021,0.0450908327680821,174759.077636681,4.65661287307739e-10,"fin_corp"
